Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_088,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.57.37.837 PM,Capture Start Frame,2820366,Total Frames in Take,1041,Total Exported Frames,1041,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031238,0.294050,-0.046920,0.954127,-218.943497,84.543648,85.285988
1,0.008333,0.031386,0.294035,-0.046980,0.954123,-218.943451,84.542809,85.287109
2,0.016667,0.031410,0.294016,-0.046945,0.954130,-218.943146,84.542099,85.285950
3,0.025000,0.031484,0.294028,-0.046752,0.954133,-218.943237,84.542526,85.285095
4,0.033333,0.031401,0.294094,-0.046762,0.954116,-218.942307,84.542686,85.285599
5,0.041667,0.031500,0.294021,-0.046757,0.954135,-218.943314,84.543678,85.285645
6,0.050000,0.031394,0.294041,-0.046623,0.954139,-218.943192,84.542892,85.285767
7,0.058333,0.031418,0.294027,-0.046640,0.954141,-218.944092,84.544296,85.285469
8,0.066667,0.031374,0.294064,-0.046810,0.954123,-218.944260,84.544533,85.285469
9,0.075000,0.031339,0.294048,-0.046839,0.954128,-218.944168,84.544579,85.285248
10,0.083333,0.031810,0.293693,-0.048767,0.954125,-218.944626,84.533875,85.291771
11,0.091667,0.031255,0.293997,-0.047232,0.954127,-218.945618,84.542442,85.286453
12,0.100000,0.031332,0.294094,-0.046921,0.954110,-218.945312,84.545479,85.285019
13,0.108333,0.031337,0.294073,-0.046937,0.954115,-218.944672,84.544785,85.285828
14,0.116667,0.031243,0.294102,-0.046837,0.954114,-218.944199,84.543953,85.286148
15,0.125000,0.031334,0.294134,-0.046774,0.954104,-218.943619,84.543327,85.285576
16,0.133333,0.031355,0.293997,-0.046836,0.954143,-218.943542,84.542793,85.285347
17,0.141667,0.031388,0.294028,-0.046666,0.954141,-218.943329,84.542641,85.285759
18,0.150000,0.031348,0.294020,-0.046606,0.954148,-218.943832,84.542725,85.285019
19,0.158333,0.031387,0.294036,-0.046782,0.954133,-218.943573,84.542618,85.285408
20,0.166667,0.031409,0.294010,-0.046717,0.954143,-218.944641,84.542900,85.285187
21,0.175000,0.031388,0.294054,-0.046666,0.954133,-218.944626,84.543297,85.284058
22,0.183333,0.031400,0.293981,-0.046710,0.954153,-218.944580,84.543343,85.285400
23,0.191667,0.031381,0.293990,-0.046885,0.954142,-218.944214,84.544212,85.285255
24,0.200000,0.031419,0.294039,-0.046839,0.954128,-218.944519,84.543655,85.284706
25,0.208333,0.031422,0.294048,-0.046672,0.954133,-218.945068,84.543205,85.285164
26,0.216667,0.031357,0.294028,-0.046680,0.954141,-218.944763,84.542572,85.284378
27,0.225000,0.031481,0.294054,-0.046893,0.954119,-218.945282,84.541908,85.285179
28,0.233333,0.031337,0.294004,-0.046879,0.954140,-218.944626,84.542686,85.285011
29,0.241667,0.031416,0.294128,-0.046696,0.954107,-218.944687,84.544556,85.285545
30,0.250000,0.031642,0.294032,-0.046710,0.954129,-218.944641,84.544792,85.286095
31,0.258333,0.031316,0.294094,-0.047117,0.954101,-218.943542,84.542801,85.286331
32,0.266667,0.031175,0.294071,-0.047306,0.954103,-218.943832,84.542473,85.287018
33,0.275000,0.031122,0.294052,-0.047278,0.954112,-218.943436,84.543518,85.285805
34,0.283333,0.031304,0.293986,-0.046824,0.954149,-218.944000,84.544106,85.285240
35,0.291667,0.031419,0.294071,-0.046677,0.954126,-218.944122,84.544304,85.286018
36,0.300000,0.031473,0.294088,-0.046644,0.954121,-218.942978,84.544151,85.285828
37,0.308333,0.032123,0.293676,-0.048347,0.954141,-218.942673,84.533852,85.291061
38,0.316667,0.031463,0.293953,-0.047168,0.954137,-218.944168,84.541061,85.286873
