Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_099,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 06.02.06.370 PM,Capture Start Frame,2852590,Total Frames in Take,1071,Total Exported Frames,1071,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031007,0.295015,-0.046916,0.953836,-218.930359,84.546700,85.299240
1,0.008333,0.031113,0.295004,-0.046793,0.953842,-218.930191,84.546173,85.298187
2,0.016667,0.031203,0.294930,-0.046774,0.953863,-218.930099,84.545998,85.298508
3,0.025000,0.031147,0.294963,-0.046858,0.953851,-218.929382,84.547112,85.298073
4,0.033333,0.031055,0.294915,-0.046932,0.953865,-218.929031,84.547630,85.297890
5,0.041667,0.031036,0.294919,-0.046918,0.953865,-218.929169,84.547165,85.298691
6,0.050000,0.031088,0.294950,-0.046879,0.953856,-218.928436,84.546783,85.297874
7,0.058333,0.031111,0.294920,-0.046785,0.953869,-218.928192,84.546913,85.297234
8,0.066667,0.031007,0.294904,-0.046898,0.953871,-218.928116,84.545395,85.298714
9,0.075000,0.031141,0.294937,-0.046802,0.953862,-218.927689,84.544167,85.300758
10,0.083333,0.031175,0.294920,-0.046560,0.953878,-218.929504,84.545227,85.299576
11,0.091667,0.031188,0.294942,-0.046614,0.953868,-218.929367,84.545677,85.299110
12,0.100000,0.031267,0.294968,-0.046515,0.953862,-218.929626,84.546341,85.299911
13,0.108333,0.031182,0.294954,-0.046658,0.953862,-218.929428,84.546310,85.299149
14,0.116667,0.031039,0.294939,-0.046676,0.953871,-218.929581,84.546951,85.298889
15,0.125000,0.031079,0.294932,-0.046743,0.953868,-218.930313,84.547218,85.299828
16,0.133333,0.031263,0.294936,-0.047090,0.953844,-218.930099,84.547127,85.298897
17,0.141667,0.031081,0.294936,-0.047085,0.953850,-218.930771,84.547760,85.298668
18,0.150000,0.030895,0.295016,-0.047188,0.953826,-218.930649,84.547218,85.297867
19,0.158333,0.030879,0.294919,-0.047216,0.953855,-218.930023,84.547256,85.298286
20,0.166667,0.030910,0.294962,-0.047157,0.953844,-218.929749,84.546982,85.299370
21,0.175000,0.030981,0.294936,-0.047094,0.953853,-218.929886,84.546471,85.299240
22,0.183333,0.031062,0.294951,-0.046890,0.953856,-218.929077,84.545929,85.297829
23,0.191667,0.031068,0.294941,-0.046908,0.953858,-218.928665,84.547333,85.297104
24,0.200000,0.031136,0.294946,-0.046989,0.953850,-218.928650,84.547791,85.298584
25,0.208333,0.031058,0.294986,-0.047223,0.953828,-218.928604,84.546906,85.298347
26,0.216667,0.030956,0.294864,-0.047105,0.953875,-218.928101,84.546089,85.298927
27,0.225000,0.030986,0.294971,-0.047078,0.953843,-218.928436,84.547798,85.299561
28,0.233333,0.030996,0.295003,-0.047184,0.953827,-218.927887,84.548126,85.300674
29,0.241667,0.030959,0.294975,-0.047182,0.953837,-218.928055,84.546677,85.301552
30,0.250000,0.031033,0.294952,-0.046978,0.953852,-218.928268,84.547188,85.300354
31,0.258333,0.030994,0.294992,-0.046774,0.953851,-218.929077,84.546623,85.299828
32,0.266667,0.031095,0.294919,-0.046976,0.953860,-218.929550,84.547455,85.300102
33,0.275000,0.031099,0.295013,-0.047014,0.953829,-218.929840,84.547195,85.300079
34,0.283333,0.030939,0.295054,-0.046889,0.953828,-218.929535,84.546371,85.300621
35,0.291667,0.030999,0.295004,-0.047037,0.953834,-218.929672,84.546158,85.299286
36,0.300000,0.031060,0.294975,-0.046953,0.953845,-218.930740,84.546608,85.299713
37,0.308333,0.031148,0.294946,-0.046827,0.953857,-218.929886,84.547661,85.298332
38,0.316667,0.031058,0.294998,-0.046773,0.953847,-218.930023,84.547386,85.297379
