Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_102,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 06.03.06.975 PM,Capture Start Frame,2859862,Total Frames in Take,1078,Total Exported Frames,1078,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031117,0.294867,-0.046637,0.953892,-218.926376,84.543312,85.292839
1,0.008333,0.031004,0.294855,-0.046938,0.953885,-218.926071,84.543983,85.292854
2,0.016667,0.030763,0.294799,-0.047246,0.953895,-218.927307,84.543594,85.293831
3,0.025000,0.030708,0.294889,-0.047416,0.953860,-218.928436,84.543556,85.294495
4,0.033333,0.030898,0.294944,-0.047323,0.953842,-218.930725,84.544655,85.295502
5,0.041667,0.030968,0.294999,-0.046939,0.953841,-218.932419,84.543343,85.298424
6,0.050000,0.031015,0.295047,-0.046887,0.953828,-218.933990,84.544006,85.299400
7,0.058333,0.030924,0.295108,-0.046860,0.953813,-218.936630,84.544464,85.301544
8,0.066667,0.030773,0.295099,-0.047210,0.953803,-218.937973,84.542969,85.303169
9,0.075000,0.030665,0.295069,-0.047327,0.953810,-218.939850,84.545189,85.304710
10,0.083333,0.030707,0.295133,-0.047380,0.953787,-218.940018,84.545364,85.307640
11,0.091667,0.030644,0.295094,-0.047660,0.953787,-218.939850,84.545120,85.307938
12,0.100000,0.030723,0.295057,-0.047423,0.953807,-218.939789,84.545395,85.307594
13,0.108333,0.030757,0.295086,-0.047303,0.953803,-218.938232,84.544846,85.304794
14,0.116667,0.030836,0.295073,-0.047280,0.953806,-218.936295,84.544220,85.304138
15,0.125000,0.030960,0.295015,-0.047099,0.953829,-218.934341,84.543869,85.302513
16,0.133333,0.030996,0.295000,-0.047066,0.953834,-218.932297,84.543114,85.299744
17,0.141667,0.030998,0.295020,-0.046861,0.953838,-218.930222,84.543922,85.297836
18,0.150000,0.030998,0.294902,-0.047090,0.953863,-218.929764,84.544655,85.295937
19,0.158333,0.031041,0.294980,-0.047095,0.953837,-218.929382,84.546700,85.295937
20,0.166667,0.031103,0.294916,-0.047170,0.953851,-218.929153,84.546753,85.295799
21,0.175000,0.031044,0.294960,-0.047379,0.953829,-218.929123,84.546036,85.295204
22,0.183333,0.031018,0.294998,-0.047445,0.953815,-218.930740,84.545670,85.296143
23,0.191667,0.030857,0.294937,-0.047383,0.953842,-218.932205,84.545944,85.296974
24,0.200000,0.030968,0.295054,-0.047281,0.953807,-218.934708,84.545990,85.298744
25,0.208333,0.030849,0.295036,-0.047143,0.953824,-218.936127,84.545044,85.299477
26,0.216667,0.030893,0.295047,-0.047047,0.953824,-218.937759,84.543732,85.301491
27,0.225000,0.030926,0.295066,-0.046998,0.953819,-218.939178,84.541580,85.303749
28,0.233333,0.031046,0.295166,-0.046894,0.953789,-218.939392,84.542427,85.304108
29,0.241667,0.030986,0.295094,-0.046952,0.953811,-218.938736,84.543938,85.305489
30,0.250000,0.031031,0.295040,-0.047200,0.953814,-218.937714,84.545570,85.305611
31,0.258333,0.030917,0.295072,-0.047249,0.953805,-218.935776,84.547684,85.304871
32,0.266667,0.030870,0.295036,-0.047247,0.953818,-218.933533,84.546898,85.304024
33,0.275000,0.030845,0.295001,-0.047162,0.953834,-218.931168,84.546188,85.301666
34,0.283333,0.030811,0.294984,-0.046877,0.953854,-218.929535,84.545044,85.301743
35,0.291667,0.030928,0.295054,-0.046959,0.953825,-218.927460,84.544060,85.299591
36,0.300000,0.031056,0.294928,-0.046946,0.953860,-218.927032,84.545830,85.297638
37,0.308333,0.031159,0.294890,-0.047045,0.953864,-218.927170,84.545952,85.295914
38,0.316667,0.030975,0.294960,-0.047125,0.953844,-218.927307,84.546082,85.295204
