Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_091,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.59.18.898 PM,Capture Start Frame,2832494,Total Frames in Take,1036,Total Exported Frames,1036,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031015,0.294279,-0.047355,0.954042,-218.943954,84.546272,85.286934
1,0.008333,0.031138,0.294336,-0.047258,0.954025,-218.943481,84.544609,85.285767
2,0.016667,0.031156,0.294316,-0.047030,0.954042,-218.944626,84.544472,85.286057
3,0.025000,0.031189,0.294308,-0.046934,0.954048,-218.944626,84.544632,85.285301
4,0.033333,0.031128,0.294355,-0.047014,0.954031,-218.944077,84.544182,85.284767
5,0.041667,0.031187,0.294298,-0.046964,0.954050,-218.943787,84.544685,85.285912
6,0.050000,0.031222,0.294304,-0.047193,0.954035,-218.943237,84.544357,85.286423
7,0.058333,0.031296,0.294249,-0.046902,0.954064,-218.943970,84.544205,85.286064
8,0.066667,0.031223,0.294271,-0.046989,0.954056,-218.944199,84.544281,85.285255
9,0.075000,0.031151,0.294332,-0.047151,0.954031,-218.944000,84.543091,85.285011
10,0.083333,0.031160,0.294263,-0.047092,0.954055,-218.944901,84.543159,85.285881
11,0.091667,0.031199,0.294305,-0.046975,0.954046,-218.944412,84.542641,85.285530
12,0.100000,0.031293,0.294271,-0.046811,0.954062,-218.944168,84.541672,85.285591
13,0.108333,0.031122,0.294309,-0.046741,0.954059,-218.944366,84.541359,85.285149
14,0.116667,0.031133,0.294331,-0.046501,0.954064,-218.944138,84.541740,85.285515
15,0.125000,0.031233,0.294329,-0.046497,0.954061,-218.944244,84.542801,85.285805
16,0.133333,0.031240,0.294332,-0.046683,0.954051,-218.943573,84.544258,85.285744
17,0.141667,0.031144,0.294321,-0.046924,0.954046,-218.943741,84.543930,85.285828
18,0.150000,0.031076,0.294353,-0.047212,0.954024,-218.944214,84.542931,85.286156
19,0.158333,0.031069,0.294310,-0.047186,0.954039,-218.944031,84.544426,85.285912
20,0.166667,0.031172,0.294285,-0.047174,0.954044,-218.944382,84.546593,85.285599
21,0.175000,0.031089,0.294276,-0.047333,0.954041,-218.944031,84.545822,85.285980
22,0.183333,0.031033,0.294272,-0.047093,0.954056,-218.944000,84.545570,85.286774
23,0.191667,0.031064,0.294377,-0.047261,0.954015,-218.944000,84.544273,85.286392
24,0.200000,0.031089,0.294333,-0.046995,0.954040,-218.944382,84.544159,85.286209
25,0.208333,0.031146,0.294298,-0.046969,0.954051,-218.944687,84.542778,85.286560
26,0.216667,0.031298,0.294261,-0.046750,0.954068,-218.944000,84.542480,85.285843
27,0.225000,0.031336,0.294299,-0.046726,0.954056,-218.943863,84.542786,85.285713
28,0.233333,0.031316,0.294324,-0.046844,0.954043,-218.943909,84.542068,85.285774
29,0.241667,0.031246,0.294300,-0.046765,0.954057,-218.944504,84.541801,85.285683
30,0.250000,0.031238,0.294312,-0.047081,0.954038,-218.943817,84.542618,85.284691
31,0.258333,0.031179,0.294253,-0.047173,0.954053,-218.943481,84.543739,85.285774
32,0.266667,0.031089,0.294262,-0.047132,0.954056,-218.944244,84.545341,85.285759
33,0.275000,0.031181,0.294309,-0.047040,0.954043,-218.944366,84.546021,85.285934
34,0.283333,0.031200,0.294321,-0.047154,0.954033,-218.944839,84.544342,85.286621
35,0.291667,0.031013,0.294312,-0.047209,0.954039,-218.943954,84.544861,85.286087
36,0.300000,0.030859,0.294275,-0.047350,0.954048,-218.943878,84.544746,85.285820
37,0.308333,0.030908,0.294281,-0.047361,0.954044,-218.944855,84.544189,85.286285
38,0.316667,0.031061,0.294346,-0.047309,0.954022,-218.945175,84.545418,85.286102
