Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_064,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.29.31.291 PM,Capture Start Frame,2617985,Total Frames in Take,1296,Total Exported Frames,1296,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.030713,0.294876,-0.047456,0.953862,-218.916611,84.545555,85.311951
1,0.008333,0.030492,0.294908,-0.047519,0.953856,-218.916702,84.545532,85.311508
2,0.016667,0.030478,0.294960,-0.047584,0.953837,-218.917328,84.545837,85.311111
3,0.025000,0.030540,0.294894,-0.047651,0.953852,-218.916992,84.546028,85.310814
4,0.033333,0.030686,0.294933,-0.047424,0.953847,-218.916138,84.545708,85.311821
5,0.041667,0.030692,0.294926,-0.047340,0.953853,-218.916458,84.545349,85.311142
6,0.050000,0.030723,0.294860,-0.047305,0.953874,-218.916611,84.543556,85.311417
7,0.058333,0.030842,0.294895,-0.047144,0.953868,-218.916290,84.543808,85.311279
8,0.066667,0.030740,0.294844,-0.047330,0.953877,-218.916611,84.544029,85.311417
9,0.075000,0.030712,0.294860,-0.047293,0.953875,-218.916504,84.543045,85.312416
10,0.083333,0.030727,0.294842,-0.047381,0.953876,-218.916199,84.543556,85.310623
11,0.091667,0.030630,0.294841,-0.047320,0.953882,-218.916672,84.544441,85.310654
12,0.100000,0.030650,0.294871,-0.047421,0.953868,-218.916077,84.545479,85.310158
13,0.108333,0.030524,0.294905,-0.047564,0.953854,-218.916580,84.545097,85.311821
14,0.116667,0.030656,0.294890,-0.047650,0.953850,-218.917297,84.544815,85.312599
15,0.125000,0.030739,0.294901,-0.047557,0.953848,-218.917252,84.545204,85.311508
16,0.133333,0.030576,0.294916,-0.047702,0.953842,-218.917160,84.544388,85.311874
17,0.141667,0.030591,0.294947,-0.047646,0.953835,-218.917267,84.544533,85.311142
18,0.150000,0.030521,0.294879,-0.047612,0.953860,-218.916733,84.544708,85.312309
19,0.158333,0.030531,0.294958,-0.047545,0.953838,-218.917389,84.546494,85.311768
20,0.166667,0.030611,0.294945,-0.047641,0.953835,-218.916565,84.546143,85.311546
21,0.175000,0.030716,0.294926,-0.047572,0.953841,-218.916840,84.546623,85.311302
22,0.183333,0.030765,0.294872,-0.047668,0.953851,-218.917221,84.545486,85.311218
23,0.191667,0.030592,0.294850,-0.047660,0.953864,-218.917725,84.546310,85.311661
24,0.200000,0.030485,0.294868,-0.047989,0.953845,-218.917389,84.547302,85.311981
25,0.208333,0.030444,0.294873,-0.048141,0.953837,-218.916946,84.548309,85.311417
26,0.216667,0.030455,0.294906,-0.048061,0.953831,-218.917114,84.547012,85.312027
27,0.225000,0.030628,0.294954,-0.047620,0.953833,-218.917725,84.545334,85.311668
28,0.233333,0.030739,0.294949,-0.047089,0.953857,-218.917725,84.543365,85.311386
29,0.241667,0.030781,0.294919,-0.046964,0.953871,-218.917297,84.542809,85.310814
30,0.250000,0.030869,0.294933,-0.047013,0.953861,-218.916611,84.542961,85.311790
31,0.258333,0.030762,0.294935,-0.047149,0.953857,-218.917160,84.543167,85.311668
32,0.266667,0.030651,0.294923,-0.047284,0.953858,-218.916489,84.543999,85.311005
33,0.275000,0.030545,0.294921,-0.047480,0.953852,-218.916351,84.543640,85.311951
34,0.283333,0.030606,0.294963,-0.047683,0.953827,-218.916275,84.544670,85.311798
35,0.291667,0.030706,0.294900,-0.047877,0.953834,-218.916229,84.546021,85.312279
36,0.300000,0.030662,0.294908,-0.047760,0.953839,-218.916183,84.547134,85.312080
37,0.308333,0.030426,0.294880,-0.048020,0.953842,-218.916290,84.546181,85.310402
38,0.316667,0.030444,0.294809,-0.047803,0.953874,-218.916870,84.546402,85.310287
