Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_057,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.26.44.504 PM,Capture Start Frame,2597971,Total Frames in Take,1248,Total Exported Frames,1248,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.032319,0.288968,-0.049253,0.955525,-218.952759,84.523537,85.260307
1,0.008333,0.032298,0.288988,-0.049439,0.955510,-218.952988,84.523468,85.259819
2,0.016667,0.032370,0.288984,-0.049292,0.955516,-218.952133,84.524551,85.260025
3,0.025000,0.032485,0.289060,-0.049351,0.955486,-218.951538,84.524414,85.260201
4,0.033333,0.032257,0.288971,-0.049317,0.955522,-218.951874,84.523689,85.259911
5,0.041667,0.032333,0.288970,-0.049388,0.955517,-218.951965,84.525040,85.258987
6,0.050000,0.032374,0.288974,-0.049433,0.955511,-218.951675,84.524551,85.259621
7,0.058333,0.032401,0.289016,-0.049346,0.955503,-218.951843,84.524117,85.259705
8,0.066667,0.032480,0.288958,-0.049392,0.955515,-218.951996,84.523918,85.259880
9,0.075000,0.032408,0.288943,-0.049395,0.955522,-218.952484,84.522720,85.258957
10,0.083333,0.032410,0.289000,-0.049354,0.955507,-218.952637,84.522919,85.257973
11,0.091667,0.032429,0.288959,-0.049206,0.955526,-218.952805,84.522552,85.257607
12,0.100000,0.032454,0.288945,-0.048950,0.955542,-218.953033,84.521263,85.257660
13,0.108333,0.032571,0.288960,-0.048930,0.955535,-218.953522,84.521667,85.258293
14,0.116667,0.032637,0.288932,-0.049063,0.955534,-218.953735,84.522064,85.258408
15,0.125000,0.032514,0.288978,-0.049312,0.955512,-218.954010,84.522614,85.258202
16,0.133333,0.032458,0.288955,-0.049363,0.955518,-218.954010,84.522156,85.258316
17,0.141667,0.032479,0.289018,-0.049132,0.955510,-218.953354,84.523811,85.257759
18,0.150000,0.032439,0.288990,-0.049227,0.955515,-218.952911,84.523788,85.257568
19,0.158333,0.032474,0.288953,-0.049324,0.955520,-218.953522,84.523300,85.258583
20,0.166667,0.032360,0.288954,-0.049524,0.955513,-218.953674,84.524300,85.258873
21,0.175000,0.032469,0.289061,-0.049544,0.955476,-218.953186,84.524384,85.259918
22,0.183333,0.032429,0.289036,-0.049502,0.955487,-218.952469,84.523743,85.258812
23,0.191667,0.032415,0.289045,-0.049309,0.955495,-218.952438,84.522827,85.259727
24,0.200000,0.032415,0.288986,-0.049232,0.955517,-218.952393,84.522469,85.260239
25,0.208333,0.032404,0.288894,-0.049415,0.955536,-218.952866,84.523048,85.259529
26,0.216667,0.032315,0.288938,-0.049203,0.955536,-218.952515,84.523705,85.260063
27,0.225000,0.032202,0.288969,-0.049461,0.955517,-218.952057,84.523354,85.260086
28,0.233333,0.032238,0.288979,-0.049188,0.955527,-218.952591,84.523895,85.260239
29,0.241667,0.032324,0.288927,-0.049231,0.955538,-218.952423,84.523430,85.260323
30,0.250000,0.032443,0.288954,-0.049219,0.955526,-218.952209,84.522095,85.259781
31,0.258333,0.032428,0.288891,-0.049176,0.955548,-218.953018,84.522408,85.259338
32,0.266667,0.032490,0.288988,-0.049059,0.955523,-218.953323,84.523346,85.258934
33,0.275000,0.032428,0.289059,-0.049111,0.955501,-218.953293,84.522842,85.259232
34,0.283333,0.032453,0.289043,-0.048973,0.955512,-218.952698,84.523163,85.258987
35,0.291667,0.032465,0.288958,-0.049023,0.955534,-218.953491,84.523422,85.258255
36,0.300000,0.032457,0.289000,-0.048971,0.955525,-218.953568,84.522339,85.258545
37,0.308333,0.032407,0.288975,-0.049172,0.955524,-218.953705,84.522560,85.258286
38,0.316667,0.032410,0.288926,-0.049328,0.955530,-218.953705,84.524048,85.258934
