Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_072,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.32.52.502 PM,Capture Start Frame,2642130,Total Frames in Take,1236,Total Exported Frames,1236,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031100,0.294731,-0.047244,0.953905,-218.919296,84.536079,85.291512
1,0.008333,0.031076,0.294793,-0.047191,0.953889,-218.918564,84.535248,85.291092
2,0.016667,0.031288,0.294753,-0.047159,0.953896,-218.917725,84.536240,85.289558
3,0.025000,0.031111,0.294747,-0.047250,0.953899,-218.917496,84.535637,85.289162
4,0.033333,0.031315,0.294747,-0.046997,0.953905,-218.916443,84.536919,85.289009
5,0.041667,0.031106,0.294806,-0.047078,0.953890,-218.915894,84.535965,85.289703
6,0.050000,0.031073,0.294836,-0.047207,0.953875,-218.915390,84.535133,85.290268
7,0.058333,0.031186,0.294819,-0.047228,0.953876,-218.916290,84.535614,85.289597
8,0.066667,0.031210,0.294811,-0.047192,0.953879,-218.915482,84.536064,85.290909
9,0.075000,0.031095,0.294827,-0.047192,0.953878,-218.915802,84.534927,85.290421
10,0.083333,0.031161,0.294759,-0.046960,0.953908,-218.917435,84.534561,85.290527
11,0.091667,0.031401,0.294703,-0.046933,0.953919,-218.918610,84.534241,85.290268
12,0.100000,0.031358,0.294785,-0.046842,0.953899,-218.919617,84.534050,85.289780
13,0.108333,0.031383,0.294715,-0.046763,0.953924,-218.920807,84.533241,85.289398
14,0.116667,0.031204,0.294739,-0.046777,0.953922,-218.921585,84.534485,85.289719
15,0.125000,0.031184,0.294832,-0.046931,0.953887,-218.921692,84.534363,85.291710
16,0.133333,0.031304,0.294821,-0.046802,0.953892,-218.921921,84.535805,85.291397
17,0.141667,0.031214,0.294766,-0.047109,0.953897,-218.921616,84.535179,85.291176
18,0.150000,0.031162,0.294750,-0.047104,0.953904,-218.921326,84.535446,85.291512
19,0.158333,0.031085,0.294764,-0.047207,0.953897,-218.920975,84.536049,85.290649
20,0.166667,0.031071,0.294704,-0.047225,0.953915,-218.920563,84.535591,85.291000
21,0.175000,0.031023,0.294801,-0.047407,0.953878,-218.919113,84.534515,85.291832
22,0.183333,0.031090,0.294832,-0.047262,0.953873,-218.918442,84.535492,85.291710
23,0.191667,0.030947,0.294842,-0.047132,0.953881,-218.917725,84.535156,85.291901
24,0.200000,0.030976,0.294797,-0.047225,0.953890,-218.917755,84.534966,85.292023
25,0.208333,0.031068,0.294786,-0.047328,0.953885,-218.917938,84.535324,85.293510
26,0.216667,0.031150,0.294830,-0.047394,0.953865,-218.918640,84.535645,85.292885
27,0.225000,0.031346,0.294818,-0.047163,0.953874,-218.918396,84.534943,85.292763
28,0.233333,0.031055,0.294855,-0.046899,0.953885,-218.918854,84.534927,85.292854
29,0.241667,0.031018,0.294853,-0.047127,0.953876,-218.918900,84.534706,85.293098
30,0.250000,0.031150,0.294811,-0.047299,0.953876,-218.919189,84.534676,85.294182
31,0.258333,0.031217,0.294801,-0.047460,0.953869,-218.918747,84.536377,85.293243
32,0.266667,0.030947,0.294738,-0.047783,0.953881,-218.919373,84.535606,85.293228
33,0.275000,0.030984,0.294727,-0.047628,0.953891,-218.919250,84.536758,85.292557
34,0.283333,0.031091,0.294759,-0.047401,0.953889,-218.917542,84.536713,85.290749
35,0.291667,0.031128,0.294736,-0.047176,0.953906,-218.916077,84.536552,85.290436
36,0.300000,0.031271,0.294813,-0.046993,0.953886,-218.914764,84.535622,85.289558
37,0.308333,0.031403,0.294778,-0.046715,0.953906,-218.914276,84.535362,85.289558
38,0.316667,0.031362,0.294762,-0.046886,0.953905,-218.913528,84.534836,85.288933
