Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_051,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 05.19.13.253 PM,Capture Start Frame,2543822,Total Frames in Take,1234,Total Exported Frames,1234,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031053,0.294769,-0.046463,0.953933,-218.928772,84.536865,85.294930
1,0.008333,0.031075,0.294761,-0.046438,0.953936,-218.929428,84.536400,85.296318
2,0.016667,0.031113,0.294798,-0.046251,0.953932,-218.929810,84.535995,85.296608
3,0.025000,0.031171,0.294773,-0.046280,0.953937,-218.929703,84.534851,85.295746
4,0.033333,0.031059,0.294742,-0.046445,0.953942,-218.929626,84.534660,85.295700
5,0.041667,0.030927,0.294775,-0.046694,0.953924,-218.929047,84.536453,85.295280
6,0.050000,0.031028,0.294774,-0.046824,0.953915,-218.928146,84.537628,85.296402
7,0.058333,0.030920,0.294753,-0.046914,0.953920,-218.927338,84.537384,85.296158
8,0.066667,0.030930,0.294704,-0.046877,0.953937,-218.925659,84.537338,85.296394
9,0.075000,0.031009,0.294705,-0.046761,0.953939,-218.924759,84.537628,85.295258
10,0.083333,0.031118,0.294825,-0.046501,0.953912,-218.924026,84.538101,85.293976
11,0.091667,0.031107,0.294777,-0.046573,0.953924,-218.924301,84.537331,85.294479
12,0.100000,0.030989,0.294738,-0.046804,0.953928,-218.924713,84.535660,85.294655
13,0.108333,0.031102,0.294720,-0.046776,0.953931,-218.925003,84.535507,85.293091
14,0.116667,0.031024,0.294725,-0.046635,0.953939,-218.925858,84.534943,85.293129
15,0.125000,0.030980,0.294707,-0.046543,0.953951,-218.927261,84.536156,85.292725
16,0.133333,0.031163,0.294711,-0.046562,0.953943,-218.927933,84.537033,85.292847
17,0.141667,0.031250,0.294712,-0.046533,0.953941,-218.928284,84.535622,85.293091
18,0.150000,0.031148,0.294700,-0.046657,0.953942,-218.928741,84.533829,85.293556
19,0.158333,0.031307,0.294716,-0.046494,0.953940,-218.929764,84.535324,85.294151
20,0.166667,0.031281,0.294770,-0.046610,0.953918,-218.929474,84.536270,85.294022
21,0.175000,0.031166,0.294724,-0.046564,0.953938,-218.930191,84.536324,85.295273
22,0.183333,0.031140,0.294747,-0.046424,0.953939,-218.929214,84.535233,85.295052
23,0.191667,0.031114,0.294741,-0.046410,0.953942,-218.929031,84.535446,85.296387
24,0.200000,0.031074,0.294747,-0.046456,0.953939,-218.927521,84.536102,85.295570
25,0.208333,0.030940,0.294747,-0.046654,0.953934,-218.925354,84.535942,85.295616
26,0.216667,0.030978,0.294728,-0.046638,0.953940,-218.924576,84.536652,85.294823
27,0.225000,0.031079,0.294706,-0.046710,0.953939,-218.923431,84.536484,85.294212
28,0.233333,0.031177,0.294698,-0.046635,0.953943,-218.922714,84.536613,85.294380
29,0.241667,0.031016,0.294722,-0.046482,0.953948,-218.922134,84.537514,85.293694
30,0.250000,0.031138,0.294775,-0.046659,0.953919,-218.922012,84.537346,85.294083
31,0.258333,0.030976,0.294685,-0.046569,0.953956,-218.922043,84.536339,85.293808
32,0.266667,0.030962,0.294719,-0.046361,0.953956,-218.922516,84.535973,85.293953
33,0.275000,0.031112,0.294674,-0.046449,0.953961,-218.923569,84.535927,85.293793
34,0.283333,0.031045,0.294701,-0.046431,0.953956,-218.924789,84.535378,85.293564
35,0.291667,0.031043,0.294728,-0.046208,0.953958,-218.925293,84.534767,85.293594
36,0.300000,0.031185,0.294660,-0.046089,0.953981,-218.926208,84.534927,85.294136
37,0.308333,0.031221,0.294667,-0.046339,0.953965,-218.926331,84.535316,85.294952
38,0.316667,0.030975,0.294747,-0.046584,0.953936,-218.927139,84.537071,85.294647
