Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_028,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 04.43.26.367 PM,Capture Start Frame,2286201,Total Frames in Take,1233,Total Exported Frames,1233,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.030929,0.294430,-0.047495,0.953991,-218.942047,84.543175,85.261635
1,0.008333,0.030957,0.294414,-0.047513,0.953994,-218.941086,84.542191,85.261490
2,0.016667,0.030874,0.294404,-0.047107,0.954020,-218.940475,84.542473,85.260475
3,0.025000,0.031020,0.294472,-0.047125,0.953993,-218.939758,84.541222,85.261108
4,0.033333,0.030932,0.294464,-0.047181,0.953996,-218.938614,84.540306,85.260803
5,0.041667,0.030786,0.294516,-0.047102,0.953988,-218.937759,84.541168,85.260750
6,0.050000,0.030889,0.294503,-0.047113,0.953989,-218.937653,84.542404,85.261734
7,0.058333,0.030905,0.294455,-0.047007,0.954008,-218.936844,84.541298,85.262817
8,0.066667,0.030870,0.294541,-0.046708,0.953997,-218.936890,84.540985,85.262451
9,0.075000,0.031042,0.294442,-0.046664,0.954024,-218.937561,84.539398,85.262390
10,0.083333,0.031222,0.294455,-0.046553,0.954020,-218.938110,84.540367,85.261627
11,0.091667,0.031133,0.294397,-0.046722,0.954033,-218.939789,84.539597,85.260513
12,0.100000,0.031057,0.294380,-0.046875,0.954033,-218.940781,84.538963,85.260864
13,0.108333,0.030947,0.294462,-0.046796,0.954015,-218.941971,84.540085,85.260460
14,0.116667,0.031002,0.294511,-0.046825,0.953997,-218.942230,84.540047,85.260231
15,0.125000,0.030979,0.294530,-0.047143,0.953976,-218.942139,84.540535,85.261658
16,0.133333,0.030684,0.294555,-0.047593,0.953955,-218.943207,84.542862,85.262085
17,0.141667,0.030845,0.294486,-0.047553,0.953973,-218.942780,84.544006,85.261620
18,0.150000,0.030702,0.294482,-0.047607,0.953977,-218.941422,84.543388,85.262009
19,0.158333,0.030829,0.294495,-0.047628,0.953967,-218.940826,84.542892,85.262703
20,0.166667,0.030874,0.294504,-0.047580,0.953966,-218.939499,84.541306,85.263535
21,0.175000,0.030743,0.294444,-0.047265,0.954004,-218.939041,84.540298,85.262444
22,0.183333,0.030945,0.294464,-0.046942,0.954007,-218.938446,84.540764,85.261497
23,0.191667,0.031087,0.294433,-0.046892,0.954015,-218.937225,84.541229,85.262405
24,0.200000,0.031235,0.294427,-0.047009,0.954006,-218.936661,84.541687,85.263519
25,0.208333,0.030928,0.294459,-0.047111,0.954001,-218.936920,84.541687,85.262703
26,0.216667,0.030817,0.294495,-0.047227,0.953988,-218.937592,84.541695,85.261246
27,0.225000,0.030968,0.294470,-0.047264,0.953989,-218.938416,84.542633,85.261971
28,0.233333,0.030876,0.294474,-0.047227,0.953992,-218.938522,84.542542,85.262024
29,0.241667,0.030870,0.294537,-0.047049,0.953982,-218.939178,84.542465,85.262253
30,0.250000,0.031019,0.294499,-0.046964,0.953993,-218.939728,84.541908,85.261292
31,0.258333,0.030967,0.294498,-0.047071,0.953990,-218.940475,84.541267,85.261787
32,0.266667,0.030936,0.294533,-0.047081,0.953980,-218.941788,84.539963,85.262039
33,0.275000,0.030813,0.294538,-0.047158,0.953978,-218.942017,84.540466,85.261101
34,0.283333,0.030884,0.294516,-0.047072,0.953987,-218.941925,84.540657,85.260757
35,0.291667,0.030921,0.294425,-0.046885,0.954023,-218.941498,84.540085,85.261711
36,0.300000,0.031039,0.294448,-0.046875,0.954013,-218.940903,84.539886,85.261337
37,0.308333,0.031111,0.294437,-0.046999,0.954008,-218.940781,84.542198,85.262070
38,0.316667,0.030908,0.294465,-0.047279,0.953992,-218.939789,84.542671,85.262276
