Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_035,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 04.46.42.304 PM,Capture Start Frame,2309713,Total Frames in Take,1185,Total Exported Frames,1185,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.031148,0.294248,-0.046929,0.954068,-218.949936,84.538925,85.266029
1,0.008333,0.030970,0.294232,-0.046987,0.954076,-218.949890,84.538544,85.266350
2,0.016667,0.031016,0.294317,-0.046969,0.954049,-218.950302,84.539833,85.266380
3,0.025000,0.031182,0.294260,-0.047165,0.954052,-218.950577,84.539185,85.266914
4,0.033333,0.031114,0.294235,-0.047294,0.954055,-218.950409,84.539497,85.268143
5,0.041667,0.031064,0.294237,-0.047146,0.954064,-218.949585,84.540375,85.267319
6,0.050000,0.031223,0.294202,-0.047136,0.954070,-218.950317,84.540298,85.267319
7,0.058333,0.031222,0.294194,-0.046876,0.954085,-218.950729,84.540070,85.267517
8,0.066667,0.031326,0.294222,-0.046718,0.954080,-218.950485,84.538925,85.267006
9,0.075000,0.031344,0.294175,-0.046792,0.954091,-218.950729,84.538406,85.267799
10,0.083333,0.031222,0.294209,-0.046916,0.954078,-218.950470,84.539322,85.267059
11,0.091667,0.031186,0.294237,-0.047044,0.954064,-218.950623,84.539955,85.266922
12,0.100000,0.031236,0.294172,-0.047143,0.954078,-218.950562,84.539452,85.266464
13,0.108333,0.031212,0.294197,-0.047134,0.954071,-218.951111,84.540001,85.267334
14,0.116667,0.031124,0.294188,-0.047317,0.954068,-218.950363,84.538689,85.267166
15,0.125000,0.031132,0.294245,-0.047159,0.954058,-218.950317,84.540390,85.266518
16,0.133333,0.031168,0.294212,-0.047248,0.954063,-218.950394,84.540756,85.266464
17,0.141667,0.030916,0.294218,-0.047233,0.954070,-218.950180,84.540001,85.266121
18,0.150000,0.031113,0.294159,-0.047332,0.954077,-218.949631,84.539574,85.267517
19,0.158333,0.031205,0.294229,-0.047309,0.954053,-218.949203,84.540443,85.266853
20,0.166667,0.030989,0.294294,-0.047337,0.954039,-218.948486,84.539627,85.267052
21,0.175000,0.031048,0.294276,-0.047063,0.954056,-218.950562,84.540627,85.267906
22,0.183333,0.031004,0.294264,-0.047112,0.954059,-218.951065,84.540260,85.267952
23,0.191667,0.031072,0.294228,-0.047181,0.954064,-218.950470,84.539772,85.267319
24,0.200000,0.031182,0.294151,-0.047314,0.954078,-218.950653,84.540215,85.266960
25,0.208333,0.031112,0.294150,-0.047428,0.954075,-218.949921,84.539864,85.266609
26,0.216667,0.031124,0.294203,-0.047132,0.954073,-218.950363,84.539589,85.266151
27,0.225000,0.031237,0.294201,-0.046930,0.954079,-218.950623,84.539162,85.267258
28,0.233333,0.031234,0.294208,-0.047003,0.954074,-218.950439,84.539391,85.267258
29,0.241667,0.031260,0.294163,-0.047306,0.954072,-218.950729,84.539520,85.266609
30,0.250000,0.031219,0.294160,-0.047437,0.954068,-218.951370,84.539978,85.267090
31,0.258333,0.031227,0.294219,-0.047229,0.954059,-218.950363,84.540558,85.266350
32,0.266667,0.031268,0.294242,-0.047253,0.954050,-218.950409,84.539207,85.264679
33,0.275000,0.031143,0.294277,-0.047159,0.954048,-218.950302,84.538689,85.264809
34,0.283333,0.031156,0.294264,-0.046966,0.954061,-218.950317,84.539703,85.266258
35,0.291667,0.031256,0.294185,-0.047021,0.954079,-218.950531,84.540222,85.267128
36,0.300000,0.031217,0.294214,-0.046965,0.954074,-218.951126,84.540108,85.266624
37,0.308333,0.031147,0.294265,-0.046928,0.954063,-218.950684,84.538879,85.266388
38,0.316667,0.031297,0.294312,-0.046820,0.954049,-218.949921,84.538918,85.266785
