Format Version,1.25,Take Name,G2 ML Take 2025-11-28_00_027,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 04.42.57.349 PM,Capture Start Frame,2282719,Total Frames in Take,1253,Total Exported Frames,1253,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small,SEE_small
,ID,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92,E70901BFC9E711F031C44B617C101B92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.033699,0.294171,-0.039366,0.954347,-218.927505,84.503250,85.265610
1,0.008333,0.033660,0.294194,-0.039070,0.954354,-218.927887,84.502457,85.266464
2,0.016667,0.033473,0.294151,-0.039267,0.954365,-218.928268,84.503052,85.265572
3,0.025000,0.033504,0.294178,-0.039319,0.954354,-218.928360,84.502350,85.265938
4,0.033333,0.033533,0.294161,-0.039468,0.954352,-218.928177,84.503685,85.266060
5,0.041667,0.033578,0.294139,-0.039617,0.954351,-218.927185,84.502617,85.266617
6,0.050000,0.033349,0.294184,-0.039874,0.954334,-218.927353,84.503647,85.265915
7,0.058333,0.033684,0.294180,-0.039095,0.954356,-218.927261,84.502098,85.266258
8,0.066667,0.033758,0.294088,-0.039189,0.954378,-218.926575,84.502701,85.265770
9,0.075000,0.033620,0.294126,-0.039268,0.954368,-218.926529,84.503532,85.264877
10,0.083333,0.033531,0.294112,-0.039376,0.954371,-218.925934,84.503906,85.265503
11,0.091667,0.033610,0.294090,-0.039116,0.954385,-218.925568,84.501968,85.264557
12,0.100000,0.033639,0.294090,-0.039140,0.954383,-218.926575,84.502739,85.264496
13,0.108333,0.033464,0.294180,-0.039538,0.954345,-218.926498,84.504547,85.265854
14,0.116667,0.033463,0.294260,-0.039617,0.954318,-218.925552,84.504417,85.265488
15,0.125000,0.033450,0.294222,-0.039561,0.954332,-218.925613,84.503365,85.264954
16,0.133333,0.033576,0.294197,-0.039549,0.954336,-218.925888,84.503036,85.265442
17,0.141667,0.033609,0.294124,-0.039732,0.954350,-218.925735,84.504967,85.264816
18,0.150000,0.033691,0.294207,-0.039653,0.954324,-218.925613,84.505508,85.264732
19,0.158333,0.033543,0.294203,-0.039360,0.954343,-218.926025,84.504318,85.264580
20,0.166667,0.033449,0.294169,-0.039692,0.954343,-218.927307,84.504356,85.264488
21,0.175000,0.033596,0.294184,-0.039278,0.954350,-218.927856,84.501846,85.264839
22,0.183333,0.033448,0.294181,-0.039691,0.954339,-218.927948,84.502426,85.266075
23,0.191667,0.033524,0.294182,-0.039636,0.954339,-218.927689,84.502670,85.266396
24,0.200000,0.033516,0.294166,-0.039552,0.954347,-218.927856,84.503464,85.265884
25,0.208333,0.033566,0.294151,-0.039358,0.954358,-218.927505,84.501633,85.265442
26,0.216667,0.033565,0.294112,-0.039461,0.954366,-218.927734,84.504135,85.265060
27,0.225000,0.033618,0.294146,-0.039249,0.954362,-218.926834,84.503586,85.265038
28,0.233333,0.033404,0.294185,-0.039561,0.954345,-218.926758,84.504120,85.265747
29,0.241667,0.033371,0.294208,-0.039880,0.954326,-218.926331,84.503677,85.265961
30,0.250000,0.033349,0.294228,-0.039924,0.954319,-218.926117,84.504333,85.266457
31,0.258333,0.033515,0.294211,-0.039633,0.954330,-218.925186,84.504089,85.265228
32,0.266667,0.033603,0.294121,-0.039547,0.954358,-218.925095,84.502487,85.264954
33,0.275000,0.033695,0.294197,-0.039158,0.954348,-218.926056,84.502937,85.264244
34,0.283333,0.033462,0.294151,-0.039444,0.954358,-218.925812,84.504547,85.264908
35,0.291667,0.033480,0.294269,-0.039527,0.954318,-218.925934,84.503227,85.265953
36,0.300000,0.033698,0.294187,-0.039414,0.954340,-218.925949,84.501488,85.264572
37,0.308333,0.033507,0.294123,-0.039485,0.954364,-218.927124,84.503632,85.263481
38,0.316667,0.033550,0.294136,-0.039287,0.954366,-218.926483,84.502586,85.264763
