Format Version,1.25,Take Name,Take 2025-11-28 07.17.16 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.17.17.403 PM,Capture Start Frame,3393902,Total Frames in Take,1416,Total Exported Frames,1416,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.006652,0.400699,0.013312,0.916089,-215.958710,92.214874,84.230316
1,0.008333,-0.006675,0.400727,0.013378,0.916076,-215.958618,92.215004,84.229927
2,0.016667,-0.006621,0.400669,0.013395,0.916101,-215.958496,92.216179,84.230164
3,0.025000,-0.006606,0.400722,0.013367,0.916078,-215.957779,92.216042,84.230270
4,0.033333,-0.006673,0.400747,0.013332,0.916068,-215.957565,92.215744,84.229996
5,0.041667,-0.006804,0.400733,0.013260,0.916074,-215.957993,92.215607,84.230057
6,0.050000,-0.006677,0.400704,0.013218,0.916088,-215.956924,92.215248,84.229805
7,0.058333,-0.006597,0.400694,0.013273,0.916092,-215.957779,92.215462,84.230087
8,0.066667,-0.006530,0.400711,0.013332,0.916084,-215.956909,92.214417,84.230843
9,0.075000,-0.006546,0.400743,0.013395,0.916069,-215.956909,92.215332,84.230843
10,0.083333,-0.006576,0.400735,0.013379,0.916073,-215.957169,92.214905,84.231255
11,0.091667,-0.006617,0.400724,0.013359,0.916077,-215.957306,92.214790,84.230949
12,0.100000,-0.006718,0.400715,0.013407,0.916080,-215.957733,92.215080,84.230270
13,0.108333,-0.006771,0.400684,0.013390,0.916093,-215.957382,92.215973,84.229431
14,0.116667,-0.006730,0.400663,0.013358,0.916104,-215.956757,92.215767,84.228554
15,0.125000,-0.006867,0.400666,0.013305,0.916102,-215.957092,92.215179,84.228912
16,0.133333,-0.006807,0.400668,0.013348,0.916101,-215.957977,92.215347,84.229637
17,0.141667,-0.006696,0.400728,0.013356,0.916075,-215.958069,92.215652,84.229866
18,0.150000,-0.006774,0.400683,0.013405,0.916094,-215.958786,92.216072,84.230576
19,0.158333,-0.006746,0.400728,0.013404,0.916075,-215.957825,92.215820,84.229652
20,0.166667,-0.006742,0.400745,0.013376,0.916067,-215.958069,92.216431,84.229591
21,0.175000,-0.006658,0.400735,0.013397,0.916072,-215.957565,92.215744,84.229980
22,0.183333,-0.006657,0.400731,0.013392,0.916074,-215.957932,92.214638,84.229828
23,0.191667,-0.006816,0.400683,0.013296,0.916095,-215.957733,92.215607,84.229904
24,0.200000,-0.006756,0.400743,0.013313,0.916069,-215.957184,92.216125,84.229507
25,0.208333,-0.006617,0.400705,0.013449,0.916084,-215.957504,92.215401,84.230217
26,0.216667,-0.006597,0.400651,0.013365,0.916109,-215.957596,92.214691,84.230492
27,0.225000,-0.006574,0.400692,0.013458,0.916090,-215.957123,92.215324,84.230713
28,0.233333,-0.006688,0.400715,0.013480,0.916079,-215.957291,92.214989,84.230865
29,0.241667,-0.006687,0.400721,0.013503,0.916076,-215.957092,92.214691,84.230339
30,0.250000,-0.006665,0.400659,0.013463,0.916104,-215.957169,92.215126,84.230644
31,0.258333,-0.006627,0.400681,0.013425,0.916095,-215.957474,92.214516,84.230026
32,0.266667,-0.006746,0.400672,0.013483,0.916098,-215.957932,92.215721,84.229492
33,0.275000,-0.006745,0.400694,0.013414,0.916089,-215.957352,92.215088,84.228836
34,0.283333,-0.006639,0.400707,0.013350,0.916085,-215.957550,92.214966,84.229614
35,0.291667,-0.006615,0.400680,0.013367,0.916097,-215.957382,92.214981,84.230240
36,0.300000,-0.006745,0.400722,0.013422,0.916077,-215.957596,92.215454,84.230064
37,0.308333,-0.006718,0.400699,0.013379,0.916088,-215.957825,92.215485,84.229797
38,0.316667,-0.006652,0.400700,0.013373,0.916088,-215.957901,92.216042,84.230408
39,0.325000,-0.006734,0.400727,0.013334,0.916076,-215.957901,92.215927,84.229912
40,0.333333,-0.006651,0.400726,0.013333,0.916077,-215.957825,92.215759,84.229996
41,0.341667,-0.006653,0.400693,0.013295,0.916092,-215.957886,92.215256,84.230461
42,0.350000,-0.006674,0.400777,0.013261,0.916055,-215.957977,92.214920,84.229858
43,0.358333,-0.006629,0.400746,0.013358,0.916068,-215.957504,92.214111,84.230743
44,0.366667,-0.006586,0.400753,0.013442,0.916064,-215.958191,92.215355,84.230736
45,0.375000,-0.006586,0.400717,0.013356,0.916081,-215.957718,92.215225,84.230408
46,0.383333,-0.006698,0.400703,0.013388,0.916086,-215.957672,92.215309,84.230331
47,0.391667,-0.006803,0.400697,0.013431,0.916087,-215.957596,92.215141,84.229843
48,0.400000,-0.006672,0.400750,0.013433,0.916065,-215.957886,92.214958,84.228615
49,0.408333,-0.006709,0.400675,0.013427,0.916097,-215.958099,92.214668,84.229431
50,0.416667,-0.006778,0.400685,0.013418,0.916092,-215.957352,92.214661,84.229691
51,0.425000,-0.006756,0.400721,0.013394,0.916077,-215.957458,92.213997,84.229561
52,0.433333,-0.006672,0.400715,0.013490,0.916079,-215.958359,92.215149,84.230293
53,0.441667,-0.006594,0.400720,0.013400,0.916079,-215.958221,92.215363,84.229500
54,0.450000,-0.006754,0.400729,0.013466,0.916073,-215.958221,92.215294,84.229218
55,0.458333,-0.006794,0.400714,0.013450,0.916080,-215.958054,92.215317,84.229965
56,0.466667,-0.006776,0.400719,0.013446,0.916077,-215.958160,92.215034,84.229858
57,0.475000,-0.006678,0.400695,0.013376,0.916090,-215.957718,92.214127,84.230446
58,0.483333,-0.006735,0.400654,0.013319,0.916108,-215.957901,92.214897,84.230988
59,0.491667,-0.006788,0.400689,0.013322,0.916092,-215.956787,92.215050,84.230682
60,0.500000,-0.006801,0.400737,0.013294,0.916072,-215.956833,92.214836,84.230576
61,0.508333,-0.006724,0.400686,0.013286,0.916094,-215.956635,92.215424,84.231339
62,0.516667,-0.006686,0.400730,0.013284,0.916075,-215.956589,92.215172,84.231499
63,0.525000,-0.006804,0.400778,0.013366,0.916052,-215.957291,92.215981,84.231674
64,0.533333,-0.006695,0.400771,0.013362,0.916056,-215.956955,92.216476,84.231453
65,0.541667,-0.006635,0.400736,0.013371,0.916072,-215.957123,92.216782,84.231148
66,0.550000,-0.006625,0.400731,0.013339,0.916075,-215.957352,92.216606,84.231270
67,0.558333,-0.006686,0.400722,0.013273,0.916079,-215.957764,92.216644,84.230400
68,0.566667,-0.006691,0.400779,0.013313,0.916054,-215.956589,92.215988,84.229286
69,0.575000,-0.006640,0.400758,0.013314,0.916063,-215.957306,92.215530,84.228447
70,0.583333,-0.006617,0.400760,0.013294,0.916063,-215.956329,92.215240,84.227844
71,0.591667,-0.006583,0.400716,0.013274,0.916083,-215.956024,92.214943,84.227631
