Format Version,1.25,Take Name,Take 2025-11-28 07.15.42 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.15.42.635 PM,Capture Start Frame,3382530,Total Frames in Take,1366,Total Exported Frames,1366,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.007287,0.404424,0.012274,0.914460,-215.947266,92.226776,84.206818
1,0.008333,-0.007223,0.404431,0.012282,0.914458,-215.947205,92.226105,84.207413
2,0.016667,-0.007272,0.404515,0.012379,0.914419,-215.947510,92.225876,84.206276
3,0.025000,-0.007271,0.404489,0.012196,0.914433,-215.948517,92.226242,84.206894
4,0.033333,-0.007311,0.404440,0.012173,0.914454,-215.949066,92.225891,84.205994
5,0.041667,-0.007318,0.404452,0.012161,0.914449,-215.949829,92.226555,84.206093
6,0.050000,-0.007472,0.404425,0.012142,0.914460,-215.949768,92.226410,84.206520
7,0.058333,-0.007325,0.404450,0.012096,0.914451,-215.950043,92.226883,84.207451
8,0.066667,-0.007309,0.404455,0.012371,0.914445,-215.949219,92.225555,84.206879
9,0.075000,-0.007352,0.404511,0.012375,0.914420,-215.949493,92.225288,84.207977
10,0.083333,-0.007296,0.404514,0.012267,0.914420,-215.949387,92.225128,84.208214
11,0.091667,-0.007394,0.404460,0.012245,0.914444,-215.948959,92.225662,84.208450
12,0.100000,-0.007326,0.404515,0.012296,0.914419,-215.948944,92.224777,84.208855
13,0.108333,-0.007310,0.404477,0.012295,0.914436,-215.948364,92.225662,84.208748
14,0.116667,-0.007266,0.404455,0.012338,0.914446,-215.946960,92.224625,84.208313
15,0.125000,-0.007288,0.404440,0.012328,0.914453,-215.946533,92.225601,84.207863
16,0.133333,-0.007288,0.404445,0.012327,0.914450,-215.947174,92.225494,84.208366
17,0.141667,-0.007411,0.404468,0.012278,0.914440,-215.946548,92.225555,84.207443
18,0.150000,-0.007293,0.404462,0.012368,0.914442,-215.946991,92.225334,84.208038
19,0.158333,-0.007270,0.404501,0.012319,0.914426,-215.947266,92.225609,84.208145
20,0.166667,-0.007384,0.404466,0.012317,0.914440,-215.947388,92.225426,84.206825
21,0.175000,-0.007332,0.404447,0.012206,0.914451,-215.948242,92.224831,84.207344
22,0.183333,-0.007317,0.404495,0.012266,0.914429,-215.948578,92.225441,84.206703
23,0.191667,-0.007295,0.404492,0.012216,0.914431,-215.949463,92.226181,84.207779
24,0.200000,-0.007204,0.404449,0.012220,0.914450,-215.949203,92.226807,84.207909
25,0.208333,-0.007344,0.404486,0.012248,0.914433,-215.948959,92.227730,84.207230
26,0.216667,-0.007374,0.404418,0.012379,0.914461,-215.948822,92.225174,84.206314
27,0.225000,-0.007360,0.404463,0.012365,0.914441,-215.947906,92.225662,84.206940
28,0.233333,-0.007337,0.404455,0.012234,0.914447,-215.947861,92.225334,84.208122
29,0.241667,-0.007250,0.404510,0.012199,0.914424,-215.948227,92.225182,84.208237
30,0.250000,-0.007320,0.404504,0.012220,0.914425,-215.947800,92.225281,84.207718
31,0.258333,-0.007324,0.404479,0.012351,0.914435,-215.947632,92.225624,84.207390
32,0.266667,-0.007393,0.404470,0.012254,0.914439,-215.947769,92.226151,84.207626
33,0.275000,-0.007313,0.404443,0.012222,0.914452,-215.947678,92.225296,84.208267
34,0.283333,-0.007271,0.404447,0.012188,0.914451,-215.947311,92.224693,84.208435
35,0.291667,-0.007346,0.404435,0.012237,0.914455,-215.946625,92.225449,84.208183
36,0.300000,-0.007339,0.404432,0.012360,0.914455,-215.946930,92.225861,84.206993
37,0.308333,-0.007298,0.404485,0.012311,0.914433,-215.947815,92.226662,84.207680
38,0.316667,-0.007236,0.404491,0.012191,0.914432,-215.947983,92.225426,84.206924
39,0.325000,-0.007291,0.404475,0.012194,0.914439,-215.947937,92.223724,84.206482
40,0.333333,-0.007408,0.404432,0.012063,0.914459,-215.948944,92.224464,84.207626
41,0.341667,-0.007479,0.404454,0.012240,0.914446,-215.949005,92.226234,84.206596
42,0.350000,-0.007332,0.404465,0.012356,0.914441,-215.949677,92.226166,84.207726
43,0.358333,-0.007326,0.404451,0.012346,0.914447,-215.950394,92.226799,84.207520
44,0.366667,-0.007358,0.404476,0.012286,0.914437,-215.951035,92.226501,84.206406
45,0.375000,-0.007337,0.404467,0.012077,0.914443,-215.951675,92.226601,84.208412
46,0.383333,-0.007208,0.404478,0.012429,0.914435,-215.949768,92.225220,84.206879
47,0.391667,-0.007302,0.404487,0.012247,0.914433,-215.950684,92.225800,84.207916
48,0.400000,-0.007282,0.404460,0.012180,0.914446,-215.950806,92.225769,84.208405
49,0.408333,-0.007268,0.404444,0.012234,0.914452,-215.949875,92.225754,84.207901
50,0.416667,-0.007315,0.404445,0.012281,0.914451,-215.948730,92.225868,84.207932
51,0.425000,-0.007332,0.404504,0.012240,0.914425,-215.948227,92.226006,84.207947
52,0.433333,-0.007241,0.404481,0.012232,0.914436,-215.948013,92.226700,84.208336
53,0.441667,-0.007202,0.404461,0.012184,0.914446,-215.947311,92.225861,84.208527
54,0.450000,-0.007269,0.404434,0.012316,0.914455,-215.946579,92.224319,84.206627
55,0.458333,-0.007399,0.404479,0.012269,0.914435,-215.947006,92.225594,84.208649
56,0.466667,-0.007327,0.404469,0.012365,0.914439,-215.946457,92.225159,84.207794
57,0.475000,-0.007256,0.404420,0.012382,0.914461,-215.946243,92.225456,84.206055
58,0.483333,-0.007245,0.404455,0.012284,0.914447,-215.946625,92.224861,84.206047
59,0.491667,-0.007259,0.404490,0.012258,0.914431,-215.946365,92.225113,84.205994
60,0.500000,-0.007305,0.404420,0.012321,0.914461,-215.946243,92.225014,84.205231
61,0.508333,-0.007333,0.404443,0.012221,0.914452,-215.945740,92.225807,84.204620
62,0.516667,-0.007323,0.404444,0.012186,0.914452,-215.946167,92.227325,84.205093
63,0.525000,-0.007254,0.404417,0.012298,0.914463,-215.945953,92.227295,84.205032
64,0.533333,-0.007317,0.404404,0.012284,0.914469,-215.945602,92.228371,84.206604
65,0.541667,-0.007314,0.404425,0.012196,0.914461,-215.945175,92.227486,84.206909
66,0.550000,-0.007253,0.404436,0.012275,0.914455,-215.944702,92.226410,84.206863
67,0.558333,-0.007316,0.404439,0.012158,0.914455,-215.945389,92.226608,84.208939
68,0.566667,-0.007280,0.404463,0.012392,0.914441,-215.945084,92.226479,84.208420
69,0.575000,-0.007462,0.404442,0.012345,0.914450,-215.945053,92.226418,84.209595
70,0.583333,-0.007354,0.404484,0.012201,0.914434,-215.945435,92.228302,84.211235
71,0.591667,-0.007348,0.404440,0.012301,0.914452,-215.945602,92.227676,84.210999
