Format Version,1.25,Take Name,Take 2025-11-28 07.19.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.19.55.743 PM,Capture Start Frame,3412902,Total Frames in Take,1448,Total Exported Frames,1448,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.006717,0.399807,0.013359,0.916477,-215.931747,92.205421,84.221107
1,0.008333,-0.006544,0.399820,0.013428,0.916472,-215.931747,92.205688,84.221207
2,0.016667,-0.006448,0.399814,0.013503,0.916474,-215.932129,92.205795,84.221306
3,0.025000,-0.006574,0.399276,0.012875,0.916717,-215.937592,92.210541,84.213783
4,0.033333,-0.006651,0.399853,0.013131,0.916461,-215.932922,92.207245,84.222595
5,0.041667,-0.006676,0.399924,0.013130,0.916430,-215.932587,92.207527,84.223869
6,0.050000,-0.006754,0.399252,0.012688,0.916729,-215.937775,92.211334,84.213287
7,0.058333,-0.006633,0.399714,0.013162,0.916521,-215.933823,92.207077,84.219894
8,0.066667,-0.006638,0.399786,0.013286,0.916488,-215.933411,92.205795,84.220100
9,0.075000,-0.006628,0.399797,0.013369,0.916482,-215.932327,92.204628,84.220039
10,0.083333,-0.006627,0.399801,0.013560,0.916478,-215.931839,92.203804,84.220352
11,0.091667,-0.006595,0.399816,0.013586,0.916471,-215.931778,92.203209,84.219910
12,0.100000,-0.006539,0.399808,0.013633,0.916474,-215.931671,92.203575,84.219673
13,0.108333,-0.006669,0.399229,0.012802,0.916738,-215.938278,92.211029,84.211685
14,0.116667,-0.006838,0.398861,0.012442,0.916901,-215.941574,92.213539,84.204559
15,0.125000,-0.006738,0.399802,0.013121,0.916483,-215.933472,92.206902,84.218590
16,0.133333,-0.006728,0.399894,0.013261,0.916441,-215.932632,92.206482,84.221565
17,0.141667,-0.006617,0.399953,0.013387,0.916414,-215.932114,92.204926,84.222588
18,0.150000,-0.006598,0.399864,0.013541,0.916451,-215.933563,92.204956,84.223259
19,0.158333,-0.006605,0.399323,0.012818,0.916697,-215.938690,92.210197,84.214958
20,0.166667,-0.006608,0.399878,0.013093,0.916451,-215.934586,92.207947,84.223190
21,0.175000,-0.006650,0.399906,0.013009,0.916440,-215.935104,92.208092,84.223740
22,0.183333,-0.006571,0.399893,0.012929,0.916447,-215.934937,92.207764,84.223755
23,0.191667,-0.006546,0.399940,0.013036,0.916425,-215.934448,92.208878,84.223381
24,0.200000,-0.006599,0.399932,0.013179,0.916426,-215.934921,92.208572,84.222359
25,0.208333,-0.006704,0.399889,0.013125,0.916445,-215.934784,92.206718,84.222137
26,0.216667,-0.006641,0.399825,0.013290,0.916471,-215.934753,92.206490,84.221504
27,0.225000,-0.006598,0.399868,0.013400,0.916451,-215.933731,92.206078,84.220467
28,0.233333,-0.006525,0.399817,0.013473,0.916473,-215.934128,92.205223,84.220245
29,0.241667,-0.006543,0.399823,0.013567,0.916469,-215.933533,92.204865,84.219414
30,0.250000,-0.006515,0.399793,0.013495,0.916483,-215.932983,92.203514,84.218864
31,0.258333,-0.006609,0.399763,0.013552,0.916494,-215.933304,92.202850,84.219215
32,0.266667,-0.006610,0.399758,0.013544,0.916497,-215.933105,92.203217,84.218544
33,0.275000,-0.006575,0.399750,0.013606,0.916500,-215.933350,92.203667,84.218414
34,0.283333,-0.006596,0.399762,0.013527,0.916496,-215.933609,92.202484,84.218742
35,0.291667,-0.006668,0.399735,0.013553,0.916506,-215.933365,92.203735,84.218216
36,0.300000,-0.006527,0.399761,0.013612,0.916495,-215.933411,92.204437,84.218430
37,0.308333,-0.006465,0.399746,0.013502,0.916504,-215.933685,92.204247,84.218994
38,0.316667,-0.006546,0.399728,0.013476,0.916511,-215.934174,92.203522,84.219269
39,0.325000,-0.006675,0.399805,0.013475,0.916477,-215.934616,92.203682,84.219124
40,0.333333,-0.006698,0.399813,0.013566,0.916472,-215.934174,92.204163,84.218971
41,0.341667,-0.006697,0.399856,0.013570,0.916453,-215.935257,92.204681,84.219566
42,0.350000,-0.006531,0.399805,0.013493,0.916478,-215.934418,92.203438,84.220329
43,0.358333,-0.006661,0.399804,0.013462,0.916477,-215.934616,92.204842,84.220375
44,0.366667,-0.006570,0.399814,0.013426,0.916474,-215.934784,92.205513,84.219406
45,0.375000,-0.006585,0.399823,0.013438,0.916470,-215.934250,92.205391,84.219528
46,0.383333,-0.006567,0.399878,0.013447,0.916446,-215.934372,92.204735,84.219337
47,0.391667,-0.006548,0.399844,0.013491,0.916461,-215.934418,92.205391,84.219810
48,0.400000,-0.006495,0.399845,0.013445,0.916461,-215.934082,92.204979,84.220421
49,0.408333,-0.006514,0.399809,0.013474,0.916476,-215.933395,92.204269,84.220680
50,0.416667,-0.006640,0.399783,0.013551,0.916485,-215.933655,92.204300,84.220627
51,0.425000,-0.006599,0.399803,0.013531,0.916477,-215.933517,92.203613,84.220566
52,0.433333,-0.006539,0.399196,0.012707,0.916754,-215.939362,92.208931,84.213432
53,0.441667,-0.006675,0.398912,0.012420,0.916881,-215.942245,92.212776,84.207062
54,0.450000,-0.006632,0.399709,0.013109,0.916524,-215.935562,92.208252,84.218948
55,0.458333,-0.006628,0.399871,0.013247,0.916452,-215.933655,92.206505,84.220848
56,0.466667,-0.006604,0.399819,0.013300,0.916474,-215.934021,92.205910,84.222313
57,0.475000,-0.006655,0.399788,0.013294,0.916487,-215.933823,92.204842,84.222107
58,0.483333,-0.006651,0.399841,0.013443,0.916462,-215.933304,92.204788,84.220894
59,0.491667,-0.006497,0.399801,0.013493,0.916480,-215.932800,92.204666,84.220421
60,0.500000,-0.006399,0.399811,0.013545,0.916475,-215.932922,92.203575,84.220657
61,0.508333,-0.006581,0.399816,0.013597,0.916471,-215.933655,92.203949,84.219292
62,0.516667,-0.006608,0.399788,0.013558,0.916483,-215.934128,92.204536,84.218346
63,0.525000,-0.006548,0.399754,0.013470,0.916500,-215.934723,92.204163,84.217575
64,0.533333,-0.006597,0.399757,0.013425,0.916499,-215.934708,92.202896,84.217682
65,0.541667,-0.006632,0.399776,0.013485,0.916490,-215.934845,92.203148,84.217484
66,0.550000,-0.006562,0.399839,0.013468,0.916463,-215.934174,92.204109,84.217400
67,0.558333,-0.006448,0.399827,0.013467,0.916469,-215.933945,92.203293,84.218750
68,0.566667,-0.006500,0.399785,0.013553,0.916486,-215.933441,92.203590,84.219345
69,0.575000,-0.006476,0.399822,0.013461,0.916471,-215.932495,92.202850,84.219925
70,0.583333,-0.006439,0.399765,0.013476,0.916496,-215.932495,92.203171,84.221176
71,0.591667,-0.006537,0.399816,0.013536,0.916472,-215.931442,92.204155,84.220375
