Format Version,1.25,Take Name,Take 2025-11-28 07.30.06 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.30.07.689 PM,Capture Start Frame,3486334,Total Frames in Take,1406,Total Exported Frames,1406,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.012648,-0.376510,-0.001355,0.926325,-215.828247,92.172600,83.314522
1,0.008333,-0.012668,-0.376530,-0.001260,0.926317,-215.828079,92.172279,83.315697
2,0.016667,-0.012571,-0.376483,-0.001417,0.926337,-215.827850,92.171761,83.314255
3,0.025000,-0.012503,-0.376499,-0.001491,0.926332,-215.827850,92.172302,83.314636
4,0.033333,-0.012646,-0.376463,-0.001520,0.926344,-215.828583,92.172455,83.314735
5,0.041667,-0.012675,-0.376471,-0.001375,0.926341,-215.828827,92.173363,83.315331
6,0.050000,-0.012563,-0.376476,-0.001263,0.926340,-215.828354,92.172890,83.315697
7,0.058333,-0.012544,-0.376408,-0.001408,0.926368,-215.829041,92.173294,83.314445
8,0.066667,-0.012606,-0.376456,-0.001376,0.926348,-215.828613,92.172440,83.314964
9,0.075000,-0.012673,-0.376429,-0.001393,0.926358,-215.828796,92.172256,83.314766
10,0.083333,-0.012723,-0.376488,-0.001310,0.926333,-215.828445,92.171928,83.314842
11,0.091667,-0.012615,-0.376472,-0.001429,0.926341,-215.829254,92.172806,83.315613
12,0.100000,-0.012546,-0.376489,-0.001333,0.926335,-215.829681,92.173340,83.316582
13,0.108333,-0.012537,-0.376468,-0.001346,0.926344,-215.830109,92.173004,83.317123
14,0.116667,-0.012582,-0.376442,-0.001380,0.926354,-215.829880,92.172615,83.315231
15,0.125000,-0.012622,-0.376451,-0.001484,0.926350,-215.830093,92.171814,83.314850
16,0.133333,-0.012566,-0.376426,-0.001566,0.926360,-215.829254,92.171738,83.314194
17,0.141667,-0.012527,-0.376519,-0.001387,0.926323,-215.829514,92.171875,83.314819
18,0.150000,-0.012517,-0.376492,-0.001304,0.926335,-215.829926,92.172653,83.315971
19,0.158333,-0.012606,-0.376494,-0.001332,0.926332,-215.829468,92.173386,83.315186
20,0.166667,-0.012696,-0.376482,-0.001386,0.926336,-215.830353,92.174156,83.315453
21,0.175000,-0.012692,-0.376479,-0.001407,0.926337,-215.830322,92.173813,83.315414
22,0.183333,-0.012719,-0.376389,-0.001387,0.926373,-215.830490,92.173058,83.315514
23,0.191667,-0.012714,-0.376447,-0.001400,0.926350,-215.829498,92.173248,83.316872
24,0.200000,-0.012710,-0.376508,-0.001367,0.926325,-215.829300,92.173050,83.316521
25,0.208333,-0.012749,-0.376479,-0.001420,0.926337,-215.829330,92.172501,83.315186
26,0.216667,-0.012827,-0.376415,-0.001515,0.926361,-215.830704,92.174179,83.314186
27,0.225000,-0.012596,-0.376375,-0.001372,0.926381,-215.830322,92.172920,83.315453
28,0.233333,-0.012547,-0.376428,-0.001510,0.926360,-215.830826,92.173019,83.315346
29,0.241667,-0.012539,-0.376421,-0.001564,0.926363,-215.830322,92.171646,83.315262
30,0.250000,-0.012480,-0.376487,-0.001505,0.926337,-215.829926,92.172501,83.314919
31,0.258333,-0.012567,-0.376513,-0.001354,0.926325,-215.829712,92.172066,83.313889
32,0.266667,-0.012636,-0.376501,-0.001324,0.926329,-215.829330,92.172470,83.314133
33,0.275000,-0.012613,-0.376466,-0.001268,0.926344,-215.829163,92.173485,83.315659
34,0.283333,-0.012698,-0.376513,-0.001316,0.926324,-215.828842,92.174179,83.315514
35,0.291667,-0.012679,-0.376491,-0.001358,0.926333,-215.827530,92.173302,83.315857
36,0.300000,-0.012720,-0.376553,-0.001412,0.926307,-215.827316,92.173637,83.315475
37,0.308333,-0.012661,-0.376505,-0.001352,0.926327,-215.827942,92.173508,83.315903
38,0.316667,-0.012703,-0.376482,-0.001409,0.926336,-215.827530,92.173927,83.315498
39,0.325000,-0.012703,-0.376446,-0.001407,0.926350,-215.827301,92.173073,83.316734
40,0.333333,-0.012753,-0.376406,-0.001390,0.926366,-215.827347,92.172493,83.316284
41,0.341667,-0.012696,-0.376496,-0.001408,0.926330,-215.827087,92.172913,83.316177
42,0.350000,-0.012567,-0.376491,-0.001338,0.926334,-215.827133,92.173264,83.315384
43,0.358333,-0.012596,-0.376526,-0.001272,0.926320,-215.826935,92.173531,83.315239
44,0.366667,-0.012572,-0.376486,-0.001323,0.926336,-215.827896,92.173233,83.316681
45,0.375000,-0.012468,-0.376456,-0.001395,0.926350,-215.827850,92.172340,83.317543
46,0.383333,-0.012616,-0.376491,-0.001447,0.926333,-215.828201,92.172409,83.316109
47,0.391667,-0.012596,-0.376479,-0.001451,0.926339,-215.828674,92.173401,83.316864
48,0.400000,-0.012633,-0.376503,-0.001396,0.926328,-215.828629,92.173508,83.317856
49,0.408333,-0.012653,-0.376489,-0.001337,0.926334,-215.829346,92.173851,83.317627
50,0.416667,-0.012587,-0.376497,-0.001295,0.926331,-215.829590,92.173782,83.319000
51,0.425000,-0.012497,-0.376508,-0.001296,0.926328,-215.829758,92.174767,83.317795
52,0.433333,-0.012428,-0.376570,-0.001242,0.926304,-215.828796,92.173111,83.317780
53,0.441667,-0.012413,-0.376536,-0.001297,0.926318,-215.828964,92.172768,83.316437
54,0.450000,-0.012496,-0.376520,-0.001354,0.926323,-215.828537,92.172241,83.315979
55,0.458333,-0.012613,-0.376487,-0.001373,0.926335,-215.828735,92.173042,83.315483
56,0.466667,-0.012643,-0.376475,-0.001278,0.926340,-215.827148,92.172058,83.316299
57,0.475000,-0.012678,-0.376394,-0.001499,0.926372,-215.826996,92.173203,83.314720
58,0.483333,-0.012577,-0.376365,-0.001434,0.926385,-215.827469,92.172966,83.314301
59,0.491667,-0.012551,-0.376388,-0.001364,0.926376,-215.826706,92.173248,83.313301
60,0.500000,-0.012634,-0.376408,-0.001356,0.926367,-215.825684,92.172531,83.311737
61,0.508333,-0.012514,-0.376459,-0.001333,0.926348,-215.824631,92.171402,83.309486
62,0.516667,-0.012391,-0.376490,-0.001354,0.926337,-215.823959,92.171928,83.309052
63,0.525000,-0.012440,-0.376468,-0.001398,0.926345,-215.823395,92.172569,83.310402
64,0.533333,-0.012518,-0.376478,-0.001398,0.926340,-215.822739,92.173157,83.311386
65,0.541667,-0.012544,-0.376438,-0.001469,0.926356,-215.822678,92.173668,83.311584
66,0.550000,-0.012617,-0.376374,-0.001499,0.926381,-215.823578,92.172890,83.312729
67,0.558333,-0.012655,-0.376444,-0.001526,0.926352,-215.823547,92.172585,83.314316
68,0.566667,-0.012613,-0.376460,-0.001518,0.926346,-215.824371,92.173164,83.316353
