Format Version,1.25,Take Name,Take 2025-11-28 07.31.14 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.31.14.781 PM,Capture Start Frame,3494385,Total Frames in Take,1476,Total Exported Frames,1476,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013065,-0.381904,-0.002697,0.924106,-215.820786,92.162575,83.325348
1,0.008333,-0.013056,-0.381969,-0.002670,0.924079,-215.820435,92.161346,83.323509
2,0.016667,-0.012895,-0.381939,-0.002655,0.924094,-215.820557,92.160988,83.322090
3,0.025000,-0.012840,-0.381986,-0.002783,0.924075,-215.820526,92.160316,83.322754
4,0.033333,-0.012982,-0.381993,-0.002652,0.924070,-215.820816,92.161491,83.322594
5,0.041667,-0.012932,-0.381960,-0.002653,0.924084,-215.820908,92.162552,83.323570
6,0.050000,-0.012999,-0.381966,-0.002631,0.924081,-215.820618,92.161743,83.324577
7,0.058333,-0.012946,-0.381930,-0.002604,0.924097,-215.820908,92.161560,83.324829
8,0.066667,-0.013013,-0.381945,-0.002724,0.924090,-215.820312,92.161003,83.324150
9,0.075000,-0.012850,-0.381918,-0.002799,0.924103,-215.820068,92.160660,83.323898
10,0.083333,-0.012832,-0.381956,-0.002674,0.924088,-215.820663,92.161201,83.323441
11,0.091667,-0.012941,-0.381976,-0.002786,0.924078,-215.821411,92.161461,83.324684
12,0.100000,-0.012927,-0.381967,-0.002706,0.924082,-215.821579,92.162163,83.324890
13,0.108333,-0.012910,-0.381962,-0.002715,0.924084,-215.820724,92.161072,83.324310
14,0.116667,-0.012881,-0.381967,-0.002699,0.924082,-215.820786,92.159515,83.324242
15,0.125000,-0.012947,-0.381969,-0.002705,0.924081,-215.821457,92.161270,83.323906
16,0.133333,-0.012912,-0.381982,-0.002776,0.924075,-215.820892,92.162270,83.324310
17,0.141667,-0.012959,-0.381980,-0.002669,0.924076,-215.820770,92.162628,83.324089
18,0.150000,-0.013106,-0.381971,-0.002685,0.924077,-215.820267,92.162476,83.325218
19,0.158333,-0.013157,-0.381944,-0.002726,0.924088,-215.819717,92.162979,83.324829
20,0.166667,-0.013170,-0.381940,-0.002581,0.924090,-215.820450,92.162827,83.325592
21,0.175000,-0.013101,-0.381952,-0.002567,0.924086,-215.820145,92.162231,83.324722
22,0.183333,-0.012913,-0.381917,-0.002638,0.924103,-215.819962,92.160507,83.325539
23,0.191667,-0.012943,-0.381935,-0.002731,0.924095,-215.819794,92.160835,83.324669
24,0.200000,-0.012981,-0.381931,-0.002692,0.924096,-215.819839,92.161148,83.324951
25,0.208333,-0.012883,-0.381932,-0.002669,0.924097,-215.819931,92.162125,83.324974
26,0.216667,-0.012834,-0.381974,-0.002599,0.924080,-215.820190,92.161705,83.324974
27,0.225000,-0.012903,-0.381963,-0.002713,0.924083,-215.820343,92.162514,83.324966
28,0.233333,-0.013038,-0.381970,-0.002623,0.924079,-215.820816,92.161354,83.325020
29,0.241667,-0.012984,-0.381900,-0.002548,0.924109,-215.821167,92.162300,83.325699
30,0.250000,-0.012953,-0.381943,-0.002602,0.924092,-215.821198,92.162415,83.325455
31,0.258333,-0.012929,-0.381926,-0.002819,0.924098,-215.820999,92.162483,83.324791
32,0.266667,-0.012875,-0.381924,-0.002678,0.924100,-215.821381,92.162384,83.323097
33,0.275000,-0.012865,-0.381986,-0.002771,0.924074,-215.820343,92.161644,83.324425
34,0.283333,-0.013051,-0.381915,-0.002609,0.924101,-215.820480,92.162582,83.324799
35,0.291667,-0.013210,-0.381936,-0.002758,0.924090,-215.820557,92.163200,83.326675
36,0.300000,-0.013192,-0.381958,-0.002817,0.924081,-215.820236,92.163124,83.326111
37,0.308333,-0.013162,-0.381939,-0.002545,0.924090,-215.820786,92.163315,83.325020
38,0.316667,-0.013091,-0.382018,-0.002653,0.924059,-215.819855,92.162521,83.324417
39,0.325000,-0.013024,-0.382002,-0.002545,0.924066,-215.819763,92.161575,83.323860
40,0.333333,-0.012904,-0.382025,-0.002777,0.924058,-215.819427,92.161423,83.323578
41,0.341667,-0.012905,-0.381998,-0.002739,0.924069,-215.820267,92.161163,83.323807
42,0.350000,-0.012799,-0.381947,-0.002722,0.924092,-215.820221,92.161079,83.323738
43,0.358333,-0.012846,-0.382006,-0.002672,0.924067,-215.820496,92.160942,83.323364
44,0.366667,-0.012804,-0.381985,-0.002552,0.924076,-215.821426,92.161194,83.323601
45,0.375000,-0.012977,-0.382035,-0.002729,0.924053,-215.820984,92.161346,83.324837
46,0.383333,-0.012906,-0.381951,-0.002671,0.924088,-215.821548,92.162125,83.324692
47,0.391667,-0.013021,-0.381948,-0.002712,0.924088,-215.821365,92.162201,83.325340
48,0.400000,-0.013015,-0.381949,-0.002635,0.924088,-215.821259,92.161507,83.325302
49,0.408333,-0.013078,-0.381997,-0.002568,0.924067,-215.821411,92.161354,83.326599
50,0.416667,-0.013048,-0.381975,-0.002704,0.924077,-215.821335,92.161682,83.326836
51,0.425000,-0.012917,-0.381924,-0.002715,0.924099,-215.822296,92.163246,83.326935
52,0.433333,-0.013048,-0.381940,-0.002675,0.924091,-215.821671,92.163048,83.326759
53,0.441667,-0.013027,-0.381932,-0.002661,0.924095,-215.822052,92.161545,83.327637
54,0.450000,-0.013037,-0.381903,-0.002722,0.924106,-215.821747,92.160851,83.327316
55,0.458333,-0.012961,-0.381940,-0.002708,0.924092,-215.822052,92.162361,83.326355
56,0.466667,-0.013047,-0.382008,-0.002642,0.924063,-215.820572,92.162720,83.325104
57,0.475000,-0.013045,-0.381977,-0.002699,0.924076,-215.820068,92.162125,83.324020
58,0.483333,-0.012986,-0.381903,-0.002577,0.924107,-215.820770,92.162308,83.324173
59,0.491667,-0.012899,-0.381921,-0.002624,0.924101,-215.818970,92.161461,83.323166
60,0.500000,-0.012829,-0.381980,-0.002715,0.924078,-215.818237,92.160667,83.321892
61,0.508333,-0.012879,-0.381982,-0.002666,0.924076,-215.817856,92.161377,83.320908
62,0.516667,-0.013036,-0.382015,-0.002708,0.924060,-215.817139,92.161598,83.321167
63,0.525000,-0.012903,-0.381972,-0.002502,0.924080,-215.817230,92.162415,83.322304
64,0.533333,-0.012915,-0.381968,-0.002567,0.924082,-215.817139,92.162918,83.322853
65,0.541667,-0.012984,-0.381929,-0.002606,0.924097,-215.817429,92.163017,83.323402
66,0.550000,-0.013025,-0.381924,-0.002771,0.924098,-215.817886,92.162529,83.323685
67,0.558333,-0.013012,-0.381927,-0.002821,0.924097,-215.816803,92.161476,83.323967
68,0.566667,-0.012940,-0.381954,-0.002772,0.924087,-215.817215,92.161476,83.325073
