Format Version,1.25,Take Name,Take 2025-11-28 07.50.09 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.50.10.342 PM,Capture Start Frame,3630650,Total Frames in Take,1139,Total Exported Frames,1139,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014040,-0.361477,0.002027,0.932273,-215.843582,92.212296,83.379623
1,0.008333,-0.013734,-0.361491,0.002017,0.932272,-215.853195,92.213272,83.383804
2,0.016667,-0.013858,-0.361522,0.002158,0.932258,-215.860779,92.213287,83.381828
3,0.025000,-0.013917,-0.361897,0.002170,0.932112,-215.864182,92.213524,83.380348
4,0.033333,-0.013797,-0.362635,0.002134,0.931827,-215.864349,92.213150,83.380684
5,0.041667,-0.013836,-0.363259,0.001935,0.931583,-215.861221,92.214249,83.381416
6,0.050000,-0.013925,-0.363424,0.001927,0.931518,-215.858887,92.215607,83.380249
7,0.058333,-0.013942,-0.363425,0.001991,0.931517,-215.858932,92.214783,83.381226
8,0.066667,-0.013711,-0.363385,0.002082,0.931536,-215.858368,92.214752,83.383003
9,0.075000,-0.013928,-0.363393,0.002062,0.931529,-215.858292,92.215019,83.382484
10,0.083333,-0.013864,-0.363460,0.002089,0.931504,-215.859802,92.214394,83.382088
11,0.091667,-0.013709,-0.363521,0.002070,0.931483,-215.859985,92.213516,83.383217
12,0.100000,-0.013797,-0.363545,0.002262,0.931472,-215.860703,92.213715,83.382553
13,0.108333,-0.013735,-0.363550,0.002299,0.931470,-215.860016,92.213570,83.383644
14,0.116667,-0.013749,-0.363577,0.002312,0.931460,-215.861649,92.213730,83.383972
15,0.125000,-0.013817,-0.363611,0.002201,0.931446,-215.862183,92.212952,83.384392
16,0.133333,-0.013621,-0.363553,0.002248,0.931471,-215.865875,92.214172,83.383659
17,0.141667,-0.013598,-0.363499,0.002256,0.931493,-215.867096,92.214699,83.383301
18,0.150000,-0.013668,-0.363528,0.002375,0.931480,-215.871811,92.214561,83.381729
19,0.158333,-0.013816,-0.363596,0.002340,0.931452,-215.875412,92.214485,83.382187
20,0.166667,-0.013929,-0.363554,0.002410,0.931466,-215.877701,92.214180,83.381859
21,0.175000,-0.013927,-0.363537,0.002686,0.931472,-215.881317,92.214409,83.380669
22,0.183333,-0.013834,-0.363582,0.002750,0.931455,-215.882584,92.214478,83.381104
23,0.191667,-0.013780,-0.363588,0.002709,0.931454,-215.886871,92.214851,83.380058
24,0.200000,-0.013780,-0.363588,0.002815,0.931454,-215.889923,92.214706,83.379501
25,0.208333,-0.013787,-0.363533,0.002812,0.931475,-215.891388,92.214455,83.379822
26,0.216667,-0.013774,-0.363490,0.002887,0.931492,-215.891144,92.214928,83.380852
27,0.225000,-0.013725,-0.363459,0.002785,0.931505,-215.889572,92.214294,83.381706
28,0.233333,-0.013789,-0.363447,0.002934,0.931508,-215.887314,92.213890,83.381638
29,0.241667,-0.013778,-0.363514,0.002802,0.931483,-215.886063,92.214401,83.381699
30,0.250000,-0.013581,-0.363448,0.002852,0.931511,-215.885895,92.215004,83.382607
31,0.258333,-0.013642,-0.363438,0.002746,0.931514,-215.885635,92.215202,83.383598
32,0.266667,-0.013728,-0.363424,0.002725,0.931519,-215.884979,92.215286,83.383469
33,0.275000,-0.013725,-0.363442,0.002825,0.931511,-215.884949,92.215324,83.383636
34,0.283333,-0.013772,-0.363458,0.002879,0.931505,-215.886108,92.215057,83.383842
35,0.291667,-0.013702,-0.363434,0.002891,0.931515,-215.886810,92.214203,83.383812
36,0.300000,-0.013793,-0.363442,0.002781,0.931511,-215.885880,92.213692,83.383179
37,0.308333,-0.013760,-0.363498,0.002601,0.931490,-215.886398,92.213226,83.381996
38,0.316667,-0.013679,-0.363446,0.002767,0.931511,-215.887741,92.213066,83.381355
39,0.325000,-0.013724,-0.363466,0.002773,0.931502,-215.887329,92.214600,83.380051
40,0.333333,-0.013714,-0.363494,0.002766,0.931492,-215.886993,92.213814,83.380638
41,0.341667,-0.013636,-0.363487,0.002652,0.931496,-215.885071,92.214378,83.381203
42,0.350000,-0.013743,-0.363513,0.002774,0.931484,-215.885254,92.213287,83.380928
43,0.358333,-0.013821,-0.363450,0.002709,0.931507,-215.884827,92.213509,83.380783
44,0.366667,-0.013732,-0.363516,0.002705,0.931483,-215.884232,92.215057,83.381165
45,0.375000,-0.013696,-0.363522,0.002756,0.931481,-215.883377,92.214760,83.381783
46,0.383333,-0.013630,-0.363502,0.002776,0.931490,-215.883469,92.214226,83.382378
47,0.391667,-0.013732,-0.363427,0.002731,0.931518,-215.883209,92.214661,83.382820
48,0.400000,-0.013760,-0.363470,0.002640,0.931501,-215.882828,92.214668,83.383354
49,0.408333,-0.013772,-0.363439,0.002623,0.931512,-215.882736,92.213005,83.383766
50,0.416667,-0.013734,-0.363430,0.002699,0.931517,-215.882874,92.214279,83.383270
51,0.425000,-0.013742,-0.363425,0.002630,0.931518,-215.882523,92.213562,83.385094
52,0.433333,-0.013747,-0.363447,0.002718,0.931510,-215.882202,92.212158,83.384560
53,0.441667,-0.013709,-0.363393,0.002733,0.931531,-215.882370,92.212074,83.383751
54,0.450000,-0.013820,-0.363457,0.002693,0.931504,-215.883179,92.213509,83.383148
55,0.458333,-0.013841,-0.363453,0.002572,0.931506,-215.884659,92.214569,83.382881
56,0.466667,-0.013787,-0.363454,0.002804,0.931506,-215.885635,92.214020,83.382004
57,0.475000,-0.013751,-0.363466,0.002778,0.931502,-215.885330,92.213364,83.381493
58,0.483333,-0.013741,-0.363472,0.002607,0.931500,-215.885132,92.213272,83.380806
59,0.491667,-0.013784,-0.363388,0.002611,0.931532,-215.885025,92.213821,83.380463
60,0.500000,-0.013846,-0.363420,0.002687,0.931519,-215.883331,92.213158,83.381668
61,0.508333,-0.013797,-0.363445,0.002635,0.931510,-215.881638,92.214554,83.380913
62,0.516667,-0.013735,-0.363499,0.002615,0.931490,-215.881348,92.214378,83.381096
63,0.525000,-0.013707,-0.363491,0.002750,0.931493,-215.882370,92.213188,83.380981
64,0.533333,-0.013678,-0.363452,0.002651,0.931509,-215.882065,92.213646,83.382256
65,0.541667,-0.013779,-0.363445,0.002689,0.931510,-215.880875,92.214020,83.381973
66,0.550000,-0.013782,-0.363431,0.002688,0.931515,-215.882141,92.214027,83.384232
67,0.558333,-0.013804,-0.363384,0.002864,0.931533,-215.886734,92.214211,83.383591
68,0.566667,-0.013806,-0.363419,0.002863,0.931519,-215.888763,92.214188,83.384163
69,0.575000,-0.013759,-0.363401,0.002780,0.931527,-215.889694,92.215034,83.383492
70,0.583333,-0.013857,-0.363398,0.002914,0.931526,-215.889328,92.213387,83.383820
