Format Version,1.25,Take Name,Take 2025-11-28 07.46.49 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.46.49.973 PM,Capture Start Frame,3606606,Total Frames in Take,1263,Total Exported Frames,1263,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013876,-0.366862,0.000121,0.930172,-215.774277,92.219803,83.381401
1,0.008333,-0.013854,-0.366861,0.000162,0.930173,-215.774368,92.219223,83.381538
2,0.016667,-0.013889,-0.366847,0.000100,0.930178,-215.774323,92.218910,83.381432
3,0.025000,-0.013948,-0.366798,0.000084,0.930196,-215.773697,92.219368,83.380409
4,0.033333,-0.013921,-0.366822,0.000143,0.930187,-215.773636,92.219849,83.380791
5,0.041667,-0.013946,-0.366853,0.000158,0.930174,-215.773132,92.219360,83.379486
6,0.050000,-0.013956,-0.366863,0.000235,0.930170,-215.773254,92.218437,83.380806
7,0.058333,-0.014034,-0.366841,0.000162,0.930178,-215.772369,92.218864,83.380844
8,0.066667,-0.014021,-0.366807,0.000176,0.930191,-215.772293,92.218666,83.381783
9,0.075000,-0.014011,-0.366810,0.000158,0.930190,-215.771912,92.219582,83.381699
10,0.083333,-0.013969,-0.366844,0.000090,0.930178,-215.771942,92.220200,83.382462
11,0.091667,-0.013841,-0.366816,0.000059,0.930191,-215.771698,92.218475,83.382797
12,0.100000,-0.013939,-0.366808,0.000132,0.930192,-215.771957,92.218452,83.383469
13,0.108333,-0.013872,-0.366856,0.000219,0.930174,-215.772156,92.219017,83.383331
14,0.116667,-0.013919,-0.366837,0.000256,0.930181,-215.772888,92.218437,83.382538
15,0.125000,-0.014021,-0.366909,0.000247,0.930151,-215.773682,92.219666,83.382523
16,0.133333,-0.013905,-0.366840,0.000320,0.930180,-215.773697,92.217346,83.382996
17,0.141667,-0.013829,-0.366804,0.000237,0.930196,-215.773743,92.218262,83.382637
18,0.150000,-0.013967,-0.366818,0.000168,0.930188,-215.773514,92.218864,83.382324
19,0.158333,-0.014029,-0.366864,0.000194,0.930169,-215.773849,92.219330,83.380798
20,0.166667,-0.013933,-0.366883,0.000336,0.930163,-215.774155,92.219284,83.380836
21,0.175000,-0.013789,-0.366872,0.000246,0.930169,-215.773560,92.219032,83.380692
22,0.183333,-0.013795,-0.366804,0.000260,0.930196,-215.773727,92.219421,83.380638
23,0.191667,-0.013924,-0.366766,0.000167,0.930209,-215.773315,92.219208,83.380531
24,0.200000,-0.013822,-0.366847,0.000118,0.930179,-215.773041,92.219498,83.381256
25,0.208333,-0.013879,-0.366839,0.000109,0.930181,-215.772293,92.219231,83.380836
26,0.216667,-0.013874,-0.366851,0.000007,0.930176,-215.771454,92.219345,83.380478
27,0.225000,-0.013921,-0.366807,0.000086,0.930193,-215.771362,92.218361,83.382248
28,0.233333,-0.013935,-0.366836,0.000191,0.930181,-215.771301,92.218330,83.383232
29,0.241667,-0.013949,-0.366830,0.000172,0.930184,-215.771729,92.219040,83.382492
30,0.250000,-0.013945,-0.366863,0.000300,0.930171,-215.772415,92.218224,83.383499
31,0.258333,-0.013926,-0.366816,0.000271,0.930189,-215.772125,92.218140,83.383629
32,0.266667,-0.013920,-0.366867,0.000244,0.930169,-215.772430,92.218300,83.383812
33,0.275000,-0.013946,-0.366866,0.000073,0.930169,-215.772598,92.218819,83.382698
34,0.283333,-0.013933,-0.366850,0.000154,0.930176,-215.772064,92.219078,83.383347
35,0.291667,-0.013791,-0.366815,0.000114,0.930192,-215.773346,92.219574,83.383110
36,0.300000,-0.013887,-0.366805,0.000091,0.930194,-215.773148,92.220184,83.382294
37,0.308333,-0.013887,-0.366864,0.000157,0.930171,-215.772629,92.218658,83.381973
38,0.316667,-0.013914,-0.366829,0.000125,0.930184,-215.772583,92.219284,83.381859
39,0.325000,-0.013994,-0.366888,0.000231,0.930160,-215.772675,92.218582,83.381027
40,0.333333,-0.013991,-0.366846,0.000094,0.930176,-215.772980,92.218933,83.381424
41,0.341667,-0.013949,-0.366825,0.000201,0.930185,-215.772217,92.219017,83.380966
42,0.350000,-0.013959,-0.366827,0.000127,0.930184,-215.772217,92.218544,83.381340
43,0.358333,-0.013975,-0.366785,0.000151,0.930201,-215.772125,92.218681,83.381569
44,0.366667,-0.013960,-0.366825,0.000150,0.930185,-215.771317,92.218704,83.383362
45,0.375000,-0.013977,-0.366884,0.000092,0.930162,-215.772034,92.218590,83.382904
46,0.383333,-0.013913,-0.366896,0.000137,0.930158,-215.772629,92.219315,83.383202
47,0.391667,-0.013852,-0.366846,0.000236,0.930178,-215.772385,92.218895,83.384155
48,0.400000,-0.013962,-0.366851,0.000255,0.930175,-215.773132,92.218033,83.385399
49,0.408333,-0.013988,-0.366835,0.000170,0.930181,-215.773102,92.219162,83.385178
50,0.416667,-0.013999,-0.366863,0.000160,0.930170,-215.773392,92.219452,83.385361
51,0.425000,-0.013916,-0.366846,0.000155,0.930178,-215.773315,92.219627,83.384094
52,0.433333,-0.013827,-0.366854,0.000260,0.930176,-215.772766,92.219131,83.383759
53,0.441667,-0.013943,-0.366839,0.000179,0.930180,-215.772461,92.219040,83.383415
54,0.450000,-0.013920,-0.366843,0.000252,0.930179,-215.771698,92.218742,83.382423
55,0.458333,-0.013923,-0.366848,0.000212,0.930177,-215.770844,92.218361,83.380920
56,0.466667,-0.013895,-0.366866,0.000173,0.930170,-215.771027,92.219063,83.380196
57,0.475000,-0.013980,-0.366922,0.000127,0.930147,-215.769775,92.219360,83.380615
58,0.483333,-0.014009,-0.366901,0.000084,0.930154,-215.771011,92.219337,83.379539
59,0.491667,-0.013971,-0.366864,0.000218,0.930170,-215.771072,92.218689,83.379822
60,0.500000,-0.013977,-0.366874,0.000083,0.930166,-215.770676,92.219513,83.379944
61,0.508333,-0.013938,-0.366884,0.000058,0.930162,-215.770981,92.219582,83.380768
62,0.516667,-0.014067,-0.366872,0.000151,0.930165,-215.772156,92.218369,83.381569
63,0.525000,-0.013998,-0.366821,0.000140,0.930187,-215.771957,92.218765,83.382477
64,0.533333,-0.013878,-0.366844,0.000071,0.930179,-215.772034,92.218384,83.384377
65,0.541667,-0.013959,-0.366839,0.000178,0.930180,-215.772202,92.218727,83.384254
66,0.550000,-0.014041,-0.366855,0.000268,0.930172,-215.772583,92.219528,83.384880
67,0.558333,-0.013940,-0.366856,0.000135,0.930173,-215.772659,92.219788,83.384529
68,0.566667,-0.014042,-0.366888,0.000076,0.930159,-215.773849,92.219025,83.383705
69,0.575000,-0.013949,-0.366874,0.000037,0.930166,-215.774658,92.219360,83.383766
70,0.583333,-0.013907,-0.366842,0.000099,0.930179,-215.773193,92.218819,83.385231
