Format Version,1.25,Take Name,Take 2025-11-28 07.53.26 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.53.27.015 PM,Capture Start Frame,3654250,Total Frames in Take,1339,Total Exported Frames,1339,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014821,-0.374121,-0.000508,0.927261,-215.774368,92.210266,83.359482
1,0.008333,-0.014892,-0.374103,-0.000722,0.927267,-215.774628,92.209549,83.358795
2,0.016667,-0.014827,-0.374057,-0.000504,0.927287,-215.775513,92.210320,83.360115
3,0.025000,-0.014559,-0.373946,0.000130,0.927336,-215.776871,92.213875,83.358620
4,0.033333,-0.014750,-0.374115,-0.000147,0.927265,-215.776474,92.212143,83.360573
5,0.041667,-0.014735,-0.374130,-0.000325,0.927259,-215.774963,92.212059,83.360199
6,0.050000,-0.014312,-0.374002,0.000054,0.927318,-215.775848,92.215935,83.357880
7,0.058333,-0.014445,-0.374137,0.000015,0.927261,-215.775558,92.213860,83.360100
8,0.066667,-0.014607,-0.374160,-0.000300,0.927249,-215.774826,92.212379,83.361954
9,0.075000,-0.014874,-0.374074,-0.000501,0.927280,-215.774506,92.210335,83.360634
10,0.083333,-0.014939,-0.374082,-0.000619,0.927275,-215.774155,92.209366,83.360413
11,0.091667,-0.014735,-0.374111,-0.000401,0.927267,-215.774536,92.210670,83.360611
12,0.100000,-0.014314,-0.373977,0.000487,0.927327,-215.775131,92.216087,83.358772
13,0.108333,-0.014138,-0.373899,0.000588,0.927361,-215.776566,92.216118,83.357132
14,0.116667,-0.014444,-0.374103,0.000063,0.927275,-215.775269,92.214577,83.360626
15,0.125000,-0.014617,-0.374153,-0.000223,0.927252,-215.774231,92.213524,83.360329
16,0.133333,-0.014715,-0.374110,-0.000474,0.927268,-215.774353,92.211060,83.359032
17,0.141667,-0.014738,-0.374126,-0.000566,0.927261,-215.774460,92.210426,83.360085
18,0.150000,-0.014248,-0.374017,0.000213,0.927312,-215.775757,92.214722,83.356979
19,0.158333,-0.014510,-0.374120,-0.000213,0.927267,-215.775558,92.213188,83.359238
20,0.166667,-0.014841,-0.374148,-0.000463,0.927250,-215.774826,92.211334,83.361168
21,0.175000,-0.014462,-0.373967,0.000288,0.927329,-215.776306,92.215149,83.358017
22,0.183333,-0.014315,-0.373947,0.000595,0.927340,-215.777298,92.215797,83.357529
23,0.191667,-0.014531,-0.374107,0.000048,0.927272,-215.775818,92.214134,83.360794
24,0.200000,-0.014446,-0.373965,0.000356,0.927330,-215.776398,92.215660,83.358696
25,0.208333,-0.014388,-0.373853,0.000438,0.927376,-215.776947,92.216606,83.357712
26,0.216667,-0.014239,-0.373974,0.000499,0.927330,-215.775543,92.217522,83.358444
27,0.225000,-0.014170,-0.373942,0.000429,0.927344,-215.775131,92.216301,83.357346
28,0.233333,-0.014217,-0.373957,0.000479,0.927337,-215.775848,92.215714,83.358574
29,0.241667,-0.014645,-0.374030,-0.000224,0.927301,-215.774323,92.212006,83.360748
30,0.250000,-0.014813,-0.374069,-0.000571,0.927282,-215.773911,92.210251,83.359627
31,0.258333,-0.014861,-0.374100,-0.000573,0.927269,-215.774246,92.209541,83.360573
32,0.266667,-0.014374,-0.373969,0.000166,0.927330,-215.775040,92.214630,83.357872
33,0.275000,-0.014517,-0.374099,0.000091,0.927275,-215.775482,92.212570,83.360413
34,0.283333,-0.014745,-0.374078,-0.000316,0.927280,-215.775513,92.211517,83.361389
35,0.291667,-0.014499,-0.373942,0.000124,0.927339,-215.777130,92.215691,83.359009
36,0.300000,-0.014272,-0.373908,0.000405,0.927356,-215.777679,92.215881,83.357368
37,0.308333,-0.014270,-0.373941,0.000490,0.927343,-215.778381,92.215797,83.357544
38,0.316667,-0.014193,-0.373985,0.000520,0.927326,-215.778763,92.216576,83.357574
39,0.325000,-0.014555,-0.374156,0.000075,0.927252,-215.778870,92.213089,83.360817
40,0.333333,-0.014827,-0.374100,-0.000325,0.927270,-215.779449,92.211876,83.360420
41,0.341667,-0.014789,-0.374060,-0.000341,0.927287,-215.779282,92.212128,83.360092
42,0.350000,-0.014317,-0.374007,0.000489,0.927315,-215.779968,92.215714,83.358490
43,0.358333,-0.014372,-0.374114,0.000220,0.927271,-215.778900,92.214645,83.360519
44,0.366667,-0.014200,-0.373894,0.000358,0.927363,-215.779068,92.215904,83.359802
45,0.375000,-0.014125,-0.373908,0.000537,0.927358,-215.778000,92.216423,83.358971
46,0.383333,-0.014559,-0.374090,-0.000272,0.927278,-215.775543,92.214050,83.360489
47,0.391667,-0.014335,-0.374010,0.000305,0.927314,-215.775513,92.215363,83.359200
48,0.400000,-0.014364,-0.373961,0.000474,0.927333,-215.775467,92.216454,83.358124
49,0.408333,-0.014715,-0.374078,-0.000222,0.927281,-215.774780,92.212265,83.360413
50,0.416667,-0.014365,-0.373900,0.000204,0.927358,-215.775116,92.214928,83.358879
51,0.425000,-0.014577,-0.374014,-0.000088,0.927308,-215.774750,92.214134,83.360802
52,0.433333,-0.014371,-0.373929,0.000201,0.927346,-215.775726,92.216232,83.358971
53,0.441667,-0.014527,-0.374121,0.000032,0.927266,-215.774918,92.215370,83.360435
54,0.450000,-0.014715,-0.374167,-0.000213,0.927245,-215.774200,92.212471,83.360451
55,0.458333,-0.014766,-0.374150,-0.000362,0.927251,-215.775055,92.212799,83.360992
56,0.466667,-0.014317,-0.374006,0.000445,0.927316,-215.776917,92.216690,83.357605
57,0.475000,-0.014131,-0.374014,0.000696,0.927315,-215.778214,92.217842,83.356987
58,0.483333,-0.014437,-0.374171,0.000136,0.927247,-215.777557,92.216515,83.359039
59,0.491667,-0.014316,-0.373991,0.000303,0.927322,-215.778137,92.217728,83.356247
60,0.500000,-0.014329,-0.373939,0.000342,0.927343,-215.779526,92.217918,83.356987
61,0.508333,-0.014364,-0.373925,0.000397,0.927348,-215.778854,92.217461,83.357216
62,0.516667,-0.014500,-0.374143,-0.000128,0.927258,-215.777542,92.215607,83.361099
63,0.525000,-0.014318,-0.373949,0.000331,0.927339,-215.777283,92.217194,83.357277
64,0.533333,-0.014267,-0.373943,0.000449,0.927342,-215.777710,92.218414,83.357841
65,0.541667,-0.014261,-0.373915,0.000404,0.927353,-215.777039,92.217621,83.357887
66,0.550000,-0.014157,-0.373890,0.000406,0.927365,-215.777176,92.218117,83.358604
67,0.558333,-0.014165,-0.373921,0.000432,0.927352,-215.776276,92.217674,83.358780
68,0.566667,-0.014159,-0.373928,0.000424,0.927350,-215.776306,92.218025,83.359062
69,0.575000,-0.014221,-0.373931,0.000389,0.927348,-215.776230,92.217491,83.359283
