Format Version,1.25,Take Name,Take 2025-11-28 07.49.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.49.02.720 PM,Capture Start Frame,3622535,Total Frames in Take,1471,Total Exported Frames,1471,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.015488,-0.363853,-0.000367,0.931327,-215.767456,92.217926,83.344398
1,0.008333,-0.015555,-0.363856,-0.000295,0.931325,-215.767258,92.218384,83.345406
2,0.016667,-0.015581,-0.363831,-0.000331,0.931335,-215.767624,92.217537,83.345779
3,0.025000,-0.015484,-0.363794,-0.000279,0.931351,-215.769119,92.218216,83.346375
4,0.033333,-0.015407,-0.363760,-0.000219,0.931365,-215.769196,92.216385,83.347237
5,0.041667,-0.015405,-0.363753,-0.000200,0.931368,-215.769989,92.217201,83.348030
6,0.050000,-0.015467,-0.363746,-0.000318,0.931370,-215.769287,92.217812,83.348190
7,0.058333,-0.015509,-0.363792,-0.000356,0.931351,-215.768265,92.218765,83.346634
8,0.066667,-0.015597,-0.363767,-0.000327,0.931360,-215.768250,92.219391,83.346275
9,0.075000,-0.015623,-0.363812,-0.000249,0.931341,-215.768845,92.218437,83.345367
10,0.083333,-0.015485,-0.363819,-0.000404,0.931341,-215.768463,92.217926,83.346245
11,0.091667,-0.015379,-0.363792,-0.000390,0.931353,-215.768890,92.218025,83.347153
12,0.100000,-0.015450,-0.363797,-0.000290,0.931350,-215.770309,92.217026,83.346832
13,0.108333,-0.015537,-0.363808,-0.000335,0.931344,-215.769928,92.216812,83.347816
14,0.116667,-0.015545,-0.363786,-0.000286,0.931353,-215.768692,92.218666,83.346245
15,0.125000,-0.015490,-0.363789,-0.000493,0.931353,-215.768387,92.219078,83.345070
16,0.133333,-0.015440,-0.363802,-0.000340,0.931348,-215.768219,92.218048,83.345200
17,0.141667,-0.015406,-0.363817,-0.000346,0.931343,-215.767960,92.218864,83.345436
18,0.150000,-0.015473,-0.363813,-0.000244,0.931343,-215.767929,92.217941,83.346596
19,0.158333,-0.015392,-0.363785,-0.000389,0.931356,-215.769073,92.216766,83.347466
20,0.166667,-0.015451,-0.363836,-0.000342,0.931335,-215.769608,92.217003,83.346741
21,0.175000,-0.015298,-0.363793,-0.000393,0.931354,-215.768723,92.218170,83.345711
22,0.183333,-0.015422,-0.363752,-0.000346,0.931368,-215.767746,92.217819,83.345261
23,0.191667,-0.015451,-0.363824,-0.000275,0.931340,-215.768250,92.217293,83.345726
24,0.200000,-0.015525,-0.363816,-0.000230,0.931342,-215.768188,92.218056,83.346191
25,0.208333,-0.015497,-0.363759,-0.000248,0.931364,-215.768097,92.218712,83.346313
26,0.216667,-0.015427,-0.363793,-0.000193,0.931352,-215.769791,92.216370,83.347404
27,0.225000,-0.015500,-0.363782,-0.000109,0.931355,-215.770050,92.216858,83.346535
28,0.233333,-0.015405,-0.363797,-0.000223,0.931351,-215.768890,92.217239,83.347191
29,0.241667,-0.015284,-0.363780,-0.000391,0.931359,-215.769058,92.217667,83.346649
30,0.250000,-0.015321,-0.363756,-0.000473,0.931368,-215.768936,92.218132,83.347397
31,0.258333,-0.015437,-0.363758,-0.000327,0.931365,-215.768692,92.217979,83.345932
32,0.266667,-0.015417,-0.363796,-0.000285,0.931351,-215.769073,92.217842,83.345779
33,0.275000,-0.015485,-0.363802,-0.000271,0.931348,-215.768784,92.217056,83.347092
34,0.283333,-0.015470,-0.363757,-0.000322,0.931365,-215.769440,92.217857,83.347122
35,0.291667,-0.015432,-0.363807,-0.000319,0.931346,-215.768387,92.216980,83.346382
36,0.300000,-0.015386,-0.363835,-0.000271,0.931336,-215.769272,92.218124,83.346092
37,0.308333,-0.015398,-0.363786,-0.000325,0.931355,-215.768524,92.217957,83.346153
38,0.316667,-0.015447,-0.363757,-0.000306,0.931366,-215.768387,92.217773,83.346420
39,0.325000,-0.015526,-0.363850,-0.000357,0.931328,-215.768845,92.218933,83.345642
40,0.333333,-0.015553,-0.363845,-0.000309,0.931330,-215.769669,92.217133,83.345985
41,0.341667,-0.015430,-0.363828,-0.000243,0.931338,-215.770859,92.217323,83.346924
42,0.350000,-0.015374,-0.363789,-0.000319,0.931354,-215.771057,92.216476,83.347168
43,0.358333,-0.015354,-0.363806,-0.000375,0.931348,-215.771301,92.217346,83.346756
44,0.366667,-0.015356,-0.363792,-0.000400,0.931354,-215.771774,92.216652,83.345970
45,0.375000,-0.015390,-0.363841,-0.000398,0.931334,-215.772156,92.217033,83.345818
46,0.383333,-0.015480,-0.363808,-0.000317,0.931345,-215.772873,92.216370,83.347168
47,0.391667,-0.015498,-0.363781,-0.000282,0.931355,-215.772369,92.216614,83.347984
48,0.400000,-0.015392,-0.363817,-0.000253,0.931343,-215.770905,92.218689,83.347229
49,0.408333,-0.015406,-0.363762,-0.000296,0.931365,-215.770432,92.218857,83.346649
50,0.416667,-0.015530,-0.363783,-0.000289,0.931354,-215.769333,92.217667,83.346848
51,0.425000,-0.015502,-0.363794,-0.000276,0.931350,-215.768341,92.218475,83.345863
52,0.433333,-0.015563,-0.363818,-0.000277,0.931340,-215.767883,92.219231,83.346466
53,0.441667,-0.015546,-0.363826,-0.000421,0.931337,-215.766663,92.219894,83.346115
54,0.450000,-0.015513,-0.363795,-0.000404,0.931350,-215.766495,92.219109,83.346428
55,0.458333,-0.015301,-0.363759,-0.000437,0.931367,-215.767334,92.220520,83.346870
56,0.466667,-0.015353,-0.363822,-0.000291,0.931342,-215.767212,92.218567,83.347321
57,0.475000,-0.015403,-0.363843,-0.000224,0.931333,-215.768051,92.217934,83.347443
58,0.483333,-0.015517,-0.363811,-0.000191,0.931344,-215.769104,92.217735,83.347626
59,0.491667,-0.015508,-0.363788,-0.000331,0.931353,-215.770599,92.217865,83.348709
60,0.500000,-0.015395,-0.363816,-0.000302,0.931343,-215.771011,92.218178,83.348778
61,0.508333,-0.015483,-0.363811,-0.000282,0.931344,-215.771149,92.219307,83.348518
62,0.516667,-0.015484,-0.363771,-0.000403,0.931360,-215.771347,92.220375,83.349190
63,0.525000,-0.015438,-0.363799,-0.000370,0.931349,-215.770889,92.220001,83.349113
64,0.533333,-0.015356,-0.363791,-0.000301,0.931354,-215.771057,92.219048,83.349533
65,0.541667,-0.015510,-0.363793,-0.000348,0.931351,-215.770035,92.218086,83.349571
66,0.550000,-0.015479,-0.363780,-0.000360,0.931356,-215.769485,92.217606,83.349243
67,0.558333,-0.015489,-0.363797,-0.000366,0.931349,-215.768433,92.219261,83.347435
68,0.566667,-0.015451,-0.363805,-0.000298,0.931347,-215.767914,92.218826,83.347855
