Format Version,1.25,Take Name,Take 2025-11-28 07.52.21 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 07.52.22.206 PM,Capture Start Frame,3646473,Total Frames in Take,1264,Total Exported Frames,1264,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large,SEE_large
,ID,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291,B4680608301811F031C44B617C10C291
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014566,-0.363808,-0.000054,0.931360,-215.766953,92.205704,83.370270
1,0.008333,-0.014458,-0.363791,0.000080,0.931368,-215.766953,92.205956,83.369850
2,0.016667,-0.014536,-0.363844,0.000134,0.931346,-215.766174,92.205620,83.370239
3,0.025000,-0.014511,-0.363830,0.000059,0.931352,-215.766403,92.205727,83.370667
4,0.033333,-0.014520,-0.363804,0.000048,0.931362,-215.766953,92.205200,83.371185
5,0.041667,-0.014528,-0.363795,0.000074,0.931366,-215.767075,92.204628,83.371887
6,0.050000,-0.014615,-0.363797,0.000004,0.931364,-215.767746,92.206039,83.371162
7,0.058333,-0.014631,-0.363843,0.000028,0.931345,-215.768402,92.206085,83.370491
8,0.066667,-0.014525,-0.363835,0.000077,0.931350,-215.769485,92.206123,83.370911
9,0.075000,-0.014616,-0.363849,0.000112,0.931343,-215.769653,92.205887,83.370850
10,0.083333,-0.014685,-0.363874,-0.000008,0.931333,-215.770264,92.206604,83.370766
11,0.091667,-0.014591,-0.363791,0.000138,0.931366,-215.770584,92.205383,83.371574
12,0.100000,-0.014491,-0.363787,-0.000018,0.931369,-215.770859,92.206192,83.371376
13,0.108333,-0.014513,-0.363765,-0.000041,0.931378,-215.770798,92.206261,83.371735
14,0.116667,-0.014499,-0.363801,-0.000031,0.931364,-215.770386,92.206001,83.370720
15,0.125000,-0.014537,-0.363812,0.000091,0.931359,-215.769669,92.205193,83.370247
16,0.133333,-0.014586,-0.363776,0.000075,0.931372,-215.769608,92.205078,83.370514
17,0.141667,-0.014584,-0.363827,-0.000085,0.931352,-215.768311,92.205460,83.370193
18,0.150000,-0.014537,-0.363817,0.000113,0.931357,-215.767578,92.205154,83.369492
19,0.158333,-0.014639,-0.363870,0.000056,0.931335,-215.767334,92.204681,83.370224
20,0.166667,-0.014716,-0.363879,0.000086,0.931330,-215.765961,92.205345,83.369110
21,0.175000,-0.014665,-0.363844,0.000110,0.931345,-215.765717,92.205086,83.370872
22,0.183333,-0.014609,-0.363806,0.000163,0.931360,-215.766556,92.206139,83.371246
23,0.191667,-0.014570,-0.363809,0.000119,0.931359,-215.766266,92.205986,83.372101
24,0.200000,-0.014500,-0.363751,0.000090,0.931383,-215.766769,92.206093,83.371262
25,0.208333,-0.014548,-0.363824,0.000184,0.931354,-215.767044,92.203796,83.371773
26,0.216667,-0.014506,-0.363856,0.000100,0.931342,-215.767700,92.204811,83.370850
27,0.225000,-0.014564,-0.363862,0.000144,0.931339,-215.768768,92.205971,83.370033
28,0.233333,-0.014599,-0.363891,0.000194,0.931327,-215.768768,92.204956,83.370407
29,0.241667,-0.014484,-0.363868,-0.000012,0.931338,-215.768402,92.206230,83.371262
30,0.250000,-0.014598,-0.363852,-0.000061,0.931343,-215.768814,92.204514,83.371819
31,0.258333,-0.014402,-0.363859,0.000063,0.931343,-215.769653,92.205017,83.371689
32,0.266667,-0.014542,-0.363859,0.000004,0.931341,-215.768646,92.204628,83.371239
33,0.275000,-0.014519,-0.363816,0.000138,0.931358,-215.769333,92.204979,83.371727
34,0.283333,-0.014462,-0.363812,0.000189,0.931360,-215.769165,92.204575,83.371529
35,0.291667,-0.014551,-0.363781,0.000123,0.931371,-215.768295,92.205002,83.371506
36,0.300000,-0.014616,-0.363779,0.000054,0.931371,-215.767715,92.204796,83.371384
37,0.308333,-0.014653,-0.363823,-0.000029,0.931353,-215.766525,92.205276,83.371696
38,0.316667,-0.014505,-0.363793,-0.000024,0.931367,-215.766724,92.204918,83.371979
39,0.325000,-0.014512,-0.363812,0.000057,0.931359,-215.765900,92.205780,83.370987
40,0.333333,-0.014614,-0.363835,0.000208,0.931349,-215.766068,92.205727,83.370941
41,0.341667,-0.014651,-0.363867,0.000097,0.931336,-215.765976,92.204544,83.370247
42,0.350000,-0.014528,-0.363866,-0.000028,0.931338,-215.766113,92.203400,83.369843
43,0.358333,-0.014625,-0.363838,0.000005,0.931347,-215.766495,92.204414,83.369919
44,0.366667,-0.014587,-0.363824,0.000119,0.931353,-215.766937,92.205147,83.370193
45,0.375000,-0.014577,-0.363839,0.000050,0.931348,-215.767258,92.206184,83.371201
46,0.383333,-0.014571,-0.363809,0.000051,0.931360,-215.768311,92.205826,83.371178
47,0.391667,-0.014509,-0.363833,0.000128,0.931351,-215.768219,92.205536,83.370987
48,0.400000,-0.014651,-0.363842,0.000073,0.931345,-215.768051,92.204491,83.370537
49,0.408333,-0.014742,-0.363816,0.000023,0.931354,-215.768295,92.205925,83.371094
50,0.416667,-0.014680,-0.363824,0.000013,0.931352,-215.767700,92.206062,83.370621
51,0.425000,-0.014540,-0.363844,0.000027,0.931346,-215.767258,92.205582,83.371727
52,0.433333,-0.014697,-0.363868,0.000083,0.931334,-215.767380,92.204903,83.371635
53,0.441667,-0.014657,-0.363857,0.000061,0.931339,-215.767319,92.204269,83.371323
54,0.450000,-0.014611,-0.363825,0.000111,0.931353,-215.767029,92.203514,83.373138
55,0.458333,-0.014611,-0.363791,0.000095,0.931366,-215.767151,92.203560,83.373955
56,0.466667,-0.014539,-0.363789,0.000095,0.931368,-215.767151,92.204300,83.372894
57,0.475000,-0.014469,-0.363819,0.000168,0.931357,-215.766556,92.203735,83.372177
58,0.483333,-0.014487,-0.363836,0.000104,0.931350,-215.765884,92.202911,83.371284
59,0.491667,-0.014518,-0.363867,-0.000031,0.931338,-215.766785,92.205048,83.370552
60,0.500000,-0.014550,-0.363835,0.000062,0.931350,-215.767197,92.205109,83.371948
61,0.508333,-0.014520,-0.363827,0.000070,0.931353,-215.767166,92.204842,83.371750
62,0.516667,-0.014527,-0.363880,-0.000010,0.931333,-215.766663,92.205536,83.370255
63,0.525000,-0.014662,-0.363845,-0.000022,0.931344,-215.766357,92.205734,83.370224
64,0.533333,-0.014656,-0.363840,0.000108,0.931346,-215.766998,92.205811,83.371010
65,0.541667,-0.014656,-0.363824,0.000078,0.931352,-215.765732,92.204330,83.370857
66,0.550000,-0.014708,-0.363828,0.000093,0.931350,-215.765732,92.204117,83.371597
67,0.558333,-0.014553,-0.363758,0.000042,0.931380,-215.765411,92.205803,83.371696
68,0.566667,-0.014524,-0.363833,-0.000039,0.931351,-215.765091,92.206169,83.371613
69,0.575000,-0.014471,-0.363861,0.000014,0.931341,-215.764404,92.205093,83.371712
