Format Version,1.25,Take Name,Take 2025-11-28 06.25.20 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 06.25.20.772 PM,Capture Start Frame,3019915,Total Frames in Take,1286,Total Exported Frames,1286,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium
,ID,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.010075,-0.011291,0.014901,-0.999775,-215.268677,90.116783,84.580849
1,0.008333,-0.010095,-0.011252,0.014926,-0.999774,-215.267899,90.116783,84.580040
2,0.016667,-0.010073,-0.011199,0.014872,-0.999776,-215.267868,90.117096,84.579872
3,0.025000,-0.010155,-0.011232,0.015003,-0.999773,-215.268677,90.117874,84.580185
4,0.033333,-0.010036,-0.011259,0.014897,-0.999775,-215.268494,90.116371,84.580078
5,0.041667,-0.010075,-0.011301,0.014963,-0.999773,-215.268372,90.116760,84.580276
6,0.050000,-0.010100,-0.011177,0.014991,-0.999774,-215.268356,90.117058,84.579842
7,0.058333,-0.010194,-0.011221,0.015037,-0.999772,-215.268951,90.117950,84.579185
8,0.066667,-0.010202,-0.011269,0.014909,-0.999773,-215.268661,90.117722,84.580238
9,0.075000,-0.010098,-0.011274,0.014826,-0.999776,-215.267685,90.116898,84.579956
10,0.083333,-0.010170,-0.011267,0.014885,-0.999774,-215.268158,90.118256,84.580429
11,0.091667,-0.010136,-0.011161,0.014796,-0.999777,-215.267563,90.116920,84.580040
12,0.100000,-0.010119,-0.011209,0.014848,-0.999776,-215.267990,90.116936,84.579201
13,0.108333,-0.010184,-0.011272,0.014985,-0.999772,-215.267853,90.117714,84.580338
14,0.116667,-0.010118,-0.011222,0.015011,-0.999773,-215.267990,90.117493,84.579811
15,0.125000,-0.010126,-0.011226,0.014827,-0.999776,-215.267822,90.117279,84.580765
16,0.133333,-0.010081,-0.011211,0.014956,-0.999775,-215.267441,90.117279,84.580078
17,0.141667,-0.010137,-0.011243,0.015022,-0.999773,-215.267822,90.118042,84.578766
18,0.150000,-0.010079,-0.011249,0.014936,-0.999774,-215.267471,90.117836,84.580070
