Format Version,1.25,Take Name,Take 2025-11-28 06.26.58 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-11-28 06.26.58.466 PM,Capture Start Frame,3031638,Total Frames in Take,1241,Total Exported Frames,1241,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium,SEE_medium
,ID,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92,99D1A06ACB9411F031C44B617C101E92
,Parent,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009549,-0.018509,0.014660,-0.999676,-215.238876,90.113770,84.596924
1,0.008333,-0.009599,-0.018512,0.014706,-0.999674,-215.239639,90.113998,84.596985
2,0.016667,-0.009644,-0.018495,0.014611,-0.999676,-215.239120,90.113190,84.596306
3,0.025000,-0.009615,-0.018473,0.014760,-0.999674,-215.240265,90.113831,84.595863
4,0.033333,-0.009682,-0.018499,0.014706,-0.999674,-215.239258,90.113449,84.595940
5,0.041667,-0.009650,-0.018523,0.014759,-0.999673,-215.239960,90.113495,84.596275
6,0.050000,-0.009670,-0.018450,0.014766,-0.999674,-215.240051,90.114166,84.595909
7,0.058333,-0.009682,-0.018457,0.014717,-0.999674,-215.239456,90.113739,84.595818
8,0.066667,-0.009701,-0.018411,0.014760,-0.999674,-215.239807,90.114342,84.596474
9,0.075000,-0.009657,-0.018444,0.014849,-0.999673,-215.239304,90.114143,84.596169
10,0.083333,-0.009653,-0.018531,0.014865,-0.999671,-215.239670,90.113922,84.596046
11,0.091667,-0.009670,-0.018536,0.014848,-0.999671,-215.239456,90.113800,84.595978
12,0.100000,-0.009624,-0.018492,0.014772,-0.999674,-215.239197,90.113396,84.595436
13,0.108333,-0.009716,-0.018533,0.014771,-0.999672,-215.239548,90.113380,84.596100
14,0.116667,-0.009703,-0.018499,0.014738,-0.999673,-215.239258,90.113838,84.595718
15,0.125000,-0.009712,-0.018554,0.014706,-0.999673,-215.239075,90.113625,84.597488
16,0.133333,-0.009671,-0.018470,0.014736,-0.999674,-215.238815,90.113716,84.597015
17,0.141667,-0.009665,-0.018514,0.014822,-0.999672,-215.238861,90.113792,84.596451
18,0.150000,-0.009690,-0.018503,0.014713,-0.999674,-215.238785,90.114304,84.596970
